week_monday,company_id,ticker,simple_mean_stance,n_articles,n_days_covered,has_data,is_imputed
2025-08-04,44,MCD,0.0567599613095238,45.0,7.0,True,False
2025-08-11,44,MCD,-0.0419504814393939,45.0,6.0,True,False
2025-08-18,44,MCD,-0.0252870483618233,64.0,6.0,True,False
2025-08-25,44,MCD,-0.0161286207482993,50.0,7.0,True,False
2025-09-01,44,MCD,0.0785776163003662,37.0,7.0,True,False
2025-09-08,44,MCD,0.0290389469387755,31.0,7.0,True,False
2025-09-15,44,MCD,0.0531267173469387,36.0,7.0,True,False
2025-09-22,44,MCD,0.0632513888888888,19.0,6.0,True,False
2025-09-29,44,MCD,0.0600008361162646,41.0,7.0,True,False
2025-10-06,44,MCD,0.0694193727891156,34.0,7.0,True,False
2025-10-13,44,MCD,-0.3052005892857143,20.0,6.0,True,False
2025-10-20,44,MCD,-0.1290942142857142,26.0,7.0,True,False
2025-10-27,44,MCD,-0.0201243767006802,43.0,7.0,True,False
2025-11-03,44,MCD,-0.0574579880952381,73.0,7.0,True,False
2025-11-10,44,MCD,-0.0144539256338899,50.0,7.0,True,False
2025-11-17,44,MCD,-0.199538619047619,35.0,7.0,True,False
2025-11-24,44,MCD,-0.0450681279761904,50.0,7.0,True,False
2025-12-01,44,MCD,0.1895198135076252,57.0,6.0,True,False
2025-12-08,44,MCD,0.11553205,18.0,5.0,True,False
2025-12-15,44,MCD,-0.2650506309523809,17.0,6.0,True,False
2025-12-22,44,MCD,-0.1198005166666666,17.0,6.0,True,False
2025-12-29,44,MCD,0.2787864166666666,5.0,2.0,True,False
2015-01-05,3,MSFT,0.0846121980555555,75.0,6.0,True,False
2015-01-12,3,MSFT,-0.0308801128907324,94.0,7.0,True,False
2015-01-19,3,MSFT,0.1075622873541487,317.0,7.0,True,False
2015-01-26,3,MSFT,-0.0201989413804658,209.0,7.0,True,False
2015-02-02,3,MSFT,0.1616681277777777,104.0,7.0,True,False
2015-02-09,3,MSFT,0.1742446148793249,101.0,7.0,True,False
2015-02-16,3,MSFT,0.1570383466810967,75.0,7.0,True,False
2015-02-23,3,MSFT,0.1496150793367347,87.0,7.0,True,False
2015-03-02,3,MSFT,0.0839993160727414,129.0,7.0,True,False
2015-03-09,3,MSFT,0.1236567835592978,77.0,7.0,True,False
2015-03-16,3,MSFT,-0.1314883068884818,178.0,7.0,True,False
2015-03-23,3,MSFT,0.1272137620522334,116.0,7.0,True,False
2015-03-30,3,MSFT,0.0887026381965782,144.0,7.0,True,False
2015-04-06,3,MSFT,0.2507303416436623,111.0,7.0,True,False
2015-04-13,3,MSFT,0.0640633447845804,102.0,7.0,True,False
2015-04-20,3,MSFT,0.2909286810227539,114.0,7.0,True,False
2015-04-27,3,MSFT,-4.515304442934528e-05,284.0,7.0,True,False
2015-05-04,3,MSFT,0.0940068510520487,117.0,7.0,True,False
2015-05-11,3,MSFT,0.093048126076146,106.0,7.0,True,False
2015-05-18,3,MSFT,0.2186178706473142,85.0,7.0,True,False
2015-05-25,3,MSFT,0.0106526833333333,75.0,7.0,True,False
2015-06-01,3,MSFT,0.064773637610854,128.0,7.0,True,False
2015-06-08,3,MSFT,0.0553764269374416,110.0,7.0,True,False
2015-06-15,3,MSFT,0.019101213095238,194.0,7.0,True,False
2015-06-22,3,MSFT,0.1006098179415665,111.0,7.0,True,False
2015-06-29,3,MSFT,0.193738903750447,138.0,7.0,True,False
2015-07-06,3,MSFT,-0.0442993501462447,220.0,7.0,True,False
2015-07-13,3,MSFT,0.2028494331376159,151.0,7.0,True,False
2015-07-20,3,MSFT,0.0771984602793427,202.0,7.0,True,False
2015-07-27,3,MSFT,0.0771197823384617,207.0,7.0,True,False
2015-08-03,3,MSFT,0.1109440154819799,150.0,7.0,True,False
2015-08-10,3,MSFT,0.1664077298360369,85.0,7.0,True,False
2015-08-17,3,MSFT,0.0124671803571428,99.0,7.0,True,False
2015-08-24,3,MSFT,0.0186347370408163,96.0,7.0,True,False
2015-08-31,3,MSFT,0.0707154049371263,65.0,7.0,True,False
2015-09-07,3,MSFT,0.0671103264406912,116.0,7.0,True,False
2015-09-14,3,MSFT,0.0182666767525302,126.0,7.0,True,False
2015-09-21,3,MSFT,0.0958724843901196,105.0,7.0,True,False
2015-09-28,3,MSFT,0.122085920674457,161.0,7.0,True,False
2015-10-05,3,MSFT,0.1899025199783703,286.0,7.0,True,False
2015-10-12,3,MSFT,0.0471294744674185,85.0,7.0,True,False
2015-10-19,3,MSFT,0.0678537756874745,161.0,7.0,True,False
2015-10-26,3,MSFT,0.202627755173398,88.0,7.0,True,False
2015-11-02,3,MSFT,-0.0680652461060678,110.0,7.0,True,False
2015-11-09,3,MSFT,0.019561872605042,85.0,7.0,True,False
2015-11-16,3,MSFT,0.0948725784238909,102.0,7.0,True,False
2015-11-23,3,MSFT,0.1290050984126984,49.0,7.0,True,False
2015-11-30,3,MSFT,0.2610085824478567,118.0,7.0,True,False
2015-12-07,3,MSFT,0.1323627477045829,80.0,6.0,True,False
2015-12-14,3,MSFT,0.0615499697872531,90.0,7.0,True,False
2015-12-21,3,MSFT,0.0693940666666666,58.0,6.0,True,False
2015-12-28,3,MSFT,-0.029073820570837,104.0,7.0,True,False
2016-01-04,3,MSFT,0.1096613954175509,115.0,7.0,True,False
2016-01-11,3,MSFT,0.0443248988198518,119.0,7.0,True,False
2016-01-18,3,MSFT,0.0413860756662651,120.0,7.0,True,False
2016-01-25,3,MSFT,0.107341104514533,153.0,7.0,True,False
2016-02-01,3,MSFT,0.0315510462337577,175.0,7.0,True,False
2016-02-08,3,MSFT,0.1550962085034013,80.0,7.0,True,False
2016-02-15,3,MSFT,0.1393690160830999,81.0,7.0,True,False
2016-02-22,3,MSFT,0.0625410382216989,72.0,7.0,True,False
2016-02-29,3,MSFT,0.0825584182365253,101.0,7.0,True,False
2016-03-07,3,MSFT,0.092601988965283,87.0,7.0,True,False
2016-03-14,3,MSFT,0.0108275348396243,109.0,7.0,True,False
2016-03-21,3,MSFT,-0.1344530718159149,210.0,7.0,True,False
2016-03-28,3,MSFT,0.1593311319481638,278.0,7.0,True,False
2016-04-04,3,MSFT,0.2137207228937729,87.0,7.0,True,False
2016-04-11,3,MSFT,-0.0144011626592454,140.0,7.0,True,False
2016-04-18,3,MSFT,-0.2205470991545893,120.0,6.0,True,False
2016-04-25,3,MSFT,0.1204622924843014,112.0,7.0,True,False
2016-05-02,3,MSFT,0.0651764102952775,102.0,7.0,True,False
2016-05-09,3,MSFT,-0.0511025357142857,54.0,7.0,True,False
2016-05-16,3,MSFT,0.081506263546176,111.0,7.0,True,False
2016-05-23,3,MSFT,-0.036032993013468,197.0,7.0,True,False
2016-05-30,3,MSFT,0.2204536108241443,221.0,7.0,True,False
2016-06-06,3,MSFT,0.1201654199206349,105.0,7.0,True,False
2016-06-13,3,MSFT,0.144756778227113,447.0,7.0,True,False
2016-06-20,3,MSFT,0.1015263195732838,95.0,7.0,True,False
2016-06-27,3,MSFT,0.0114886746048177,118.0,7.0,True,False
2016-07-04,3,MSFT,-0.126407939117341,118.0,7.0,True,False
2016-07-11,3,MSFT,0.0444061896180086,98.0,7.0,True,False
2016-07-18,3,MSFT,0.1906604814551908,132.0,7.0,True,False
2016-07-25,3,MSFT,0.0229143238295318,94.0,7.0,True,False
2016-08-01,3,MSFT,0.094421748754047,92.0,7.0,True,False
2016-08-08,3,MSFT,0.1819473889990126,87.0,7.0,True,False
2016-08-15,3,MSFT,0.1164627070500927,100.0,7.0,True,False
2016-08-22,3,MSFT,0.1970817295460874,86.0,7.0,True,False
2016-08-29,3,MSFT,0.2227508363345338,79.0,7.0,True,False
2016-09-05,3,MSFT,0.0291786603461897,54.0,7.0,True,False
2016-09-12,3,MSFT,-0.0079363639610389,69.0,7.0,True,False
2016-09-19,3,MSFT,0.1672837740147855,125.0,6.0,True,False
2016-09-26,3,MSFT,0.2390027023429637,143.0,7.0,True,False
2016-10-03,3,MSFT,0.1061655113085744,98.0,7.0,True,False
2016-10-10,3,MSFT,0.076141084981685,47.0,7.0,True,False
2016-10-17,3,MSFT,0.1755780860805861,115.0,7.0,True,False
2016-10-24,3,MSFT,0.0623990164115646,199.0,7.0,True,False
2016-10-31,3,MSFT,-0.0229977033862433,139.0,7.0,True,False
2016-11-07,3,MSFT,0.2183725991496598,59.0,7.0,True,False
2016-11-14,3,MSFT,0.3401190259382222,92.0,7.0,True,False
2016-11-21,3,MSFT,0.3125072177156177,51.0,7.0,True,False
2016-11-28,3,MSFT,0.1989059277777778,42.0,7.0,True,False
2016-12-05,3,MSFT,0.2199559698809523,117.0,7.0,True,False
2016-12-12,3,MSFT,0.2792914151515151,90.0,7.0,True,False
2016-12-19,3,MSFT,0.1158037416666666,38.0,7.0,True,False
2016-12-26,3,MSFT,0.1968630015698587,40.0,7.0,True,False
2017-01-02,3,MSFT,0.1460117943181818,59.0,7.0,True,False
2017-01-09,3,MSFT,0.0417368223057644,106.0,7.0,True,False
2017-01-16,3,MSFT,-0.0422657921635102,121.0,7.0,True,False
2017-01-23,3,MSFT,0.1823056694459406,149.0,7.0,True,False
2017-01-30,3,MSFT,0.061959473853131,108.0,7.0,True,False
2017-02-06,3,MSFT,0.2417361836988304,90.0,7.0,True,False
2017-02-13,3,MSFT,0.2484278004143476,129.0,7.0,True,False
2017-02-20,3,MSFT,0.1974505898142919,187.0,7.0,True,False
2017-02-27,3,MSFT,0.2205300227124182,77.0,6.0,True,False
2017-03-06,3,MSFT,0.0365317654999762,82.0,7.0,True,False
2017-03-13,3,MSFT,0.0726557464052287,67.0,7.0,True,False
2017-03-20,3,MSFT,0.0566028780957138,77.0,7.0,True,False
2017-03-27,3,MSFT,0.148567308492534,83.0,6.0,True,False
2017-04-03,3,MSFT,0.1330232341360996,109.0,7.0,True,False
2017-04-10,3,MSFT,-0.0892687102896129,174.0,7.0,True,False
2017-04-17,3,MSFT,0.1687653212585034,91.0,7.0,True,False
2017-04-24,3,MSFT,0.1147114374433106,105.0,7.0,True,False
2017-05-01,3,MSFT,0.0955512606638517,223.0,7.0,True,False
2017-05-08,3,MSFT,0.1596857697912344,282.0,7.0,True,False
2017-05-15,3,MSFT,0.0838415258128396,150.0,7.0,True,False
2017-05-22,3,MSFT,0.2468777346528471,132.0,7.0,True,False
2017-05-29,3,MSFT,0.1037639377851539,96.0,7.0,True,False
2017-06-05,3,MSFT,0.004216761202307,162.0,7.0,True,False
2017-06-12,3,MSFT,0.1645125196277542,197.0,7.0,True,False
2017-06-19,3,MSFT,-0.2218747674624874,80.0,7.0,True,False
2017-06-26,3,MSFT,-0.0130001078755612,119.0,7.0,True,False
2017-07-03,3,MSFT,-0.1514051945316465,141.0,7.0,True,False
2017-07-10,3,MSFT,0.3644594190959661,163.0,7.0,True,False
2017-07-17,3,MSFT,0.1963165605935128,81.0,7.0,True,False
2017-07-24,3,MSFT,0.1060964424390424,173.0,7.0,True,False
2017-07-31,3,MSFT,0.0782144907407407,93.0,7.0,True,False
2017-08-07,3,MSFT,0.206572974568668,88.0,7.0,True,False
2017-08-14,3,MSFT,0.0993163385908209,95.0,7.0,True,False
2017-08-21,3,MSFT,0.1415865304055593,96.0,7.0,True,False
2017-08-28,3,MSFT,0.1302263914224664,54.0,7.0,True,False
2017-09-04,3,MSFT,0.2859235826388889,48.0,6.0,True,False
2017-09-11,3,MSFT,0.3359025305555556,32.0,6.0,True,False
2017-09-18,3,MSFT,0.2015455273809523,78.0,7.0,True,False
2017-09-25,3,MSFT,0.2540995663407051,144.0,7.0,True,False
2017-10-02,3,MSFT,0.1609382942612942,88.0,7.0,True,False
2017-10-09,3,MSFT,0.0655945706882753,87.0,7.0,True,False
2017-10-16,3,MSFT,0.2494445669608648,108.0,7.0,True,False
2017-10-23,3,MSFT,-0.039622864024864,99.0,7.0,True,False
2017-10-30,3,MSFT,0.175656235595889,84.0,7.0,True,False
2017-11-06,3,MSFT,0.3391179238411643,111.0,7.0,True,False
2017-11-13,3,MSFT,0.3090907278743076,83.0,7.0,True,False
2017-11-20,3,MSFT,0.2275280914285714,32.0,5.0,True,False
2017-11-27,3,MSFT,0.2917817310591037,109.0,7.0,True,False
2017-12-04,3,MSFT,0.175293875410164,69.0,7.0,True,False
2017-12-11,3,MSFT,0.2107747462388801,111.0,7.0,True,False
2017-12-18,3,MSFT,0.2444581818070817,88.0,7.0,True,False
2017-12-25,3,MSFT,-0.0721111023809523,26.0,7.0,True,False
2018-01-01,3,MSFT,0.050213275,53.0,6.0,True,False
2018-01-08,3,MSFT,0.0817410782051281,59.0,6.0,True,False
2018-01-15,3,MSFT,0.395251298076923,76.0,7.0,True,False
2018-01-22,3,MSFT,0.214870100840033,82.0,7.0,True,False
2018-01-29,3,MSFT,0.0211582077119843,119.0,7.0,True,False
2018-02-05,3,MSFT,0.0401353678957946,65.0,7.0,True,False
2018-02-12,3,MSFT,0.0905104262737262,76.0,7.0,True,False
2018-02-19,3,MSFT,0.0976227791012558,90.0,7.0,True,False
2018-02-26,3,MSFT,0.1438085388864009,99.0,7.0,True,False
2018-03-05,3,MSFT,0.165458797413525,130.0,7.0,True,False
2018-03-12,3,MSFT,0.0038701485514818,143.0,6.0,True,False
2018-03-19,3,MSFT,0.269554652154195,64.0,7.0,True,False
2018-03-26,3,MSFT,0.0123747434130173,128.0,7.0,True,False
2018-04-02,3,MSFT,0.2822316363389799,92.0,7.0,True,False
2018-04-09,3,MSFT,0.3107907738095238,46.0,6.0,True,False
2018-04-16,3,MSFT,0.2207438846560846,42.0,6.0,True,False
2018-04-23,3,MSFT,0.0999156570548388,98.0,7.0,True,False
2018-04-30,3,MSFT,0.1144243968984962,75.0,7.0,True,False
2018-05-07,3,MSFT,0.3018129723186323,212.0,7.0,True,False
2018-05-14,3,MSFT,0.2874714880952381,91.0,7.0,True,False
2018-05-21,3,MSFT,0.4606956279867387,94.0,6.0,True,False
2018-05-28,3,MSFT,0.2443464383786848,60.0,7.0,True,False
2018-06-04,3,MSFT,0.1119447326432432,212.0,7.0,True,False
2018-06-11,3,MSFT,0.2463672017348643,108.0,7.0,True,False
2018-06-18,3,MSFT,0.0649613322932071,142.0,7.0,True,False
2018-06-25,3,MSFT,0.0775497552486012,111.0,7.0,True,False
2018-07-02,3,MSFT,0.1488185984126984,59.0,7.0,True,False
2018-07-09,3,MSFT,0.2084304995438788,156.0,7.0,True,False
2018-07-16,3,MSFT,0.328864649168184,150.0,7.0,True,False
2018-07-23,3,MSFT,0.2011134851648351,62.0,7.0,True,False
2018-07-30,3,MSFT,0.0145788660997732,51.0,7.0,True,False
2018-08-06,3,MSFT,0.0365608910714285,86.0,7.0,True,False
2018-08-13,3,MSFT,0.1451096976946966,71.0,7.0,True,False
2018-08-20,3,MSFT,0.1509344399489399,167.0,7.0,True,False
2018-08-27,3,MSFT,0.1508125391156462,83.0,7.0,True,False
2018-09-03,3,MSFT,0.1942213697968698,55.0,7.0,True,False
2018-09-10,3,MSFT,0.4491389583333333,18.0,6.0,True,False
2018-09-17,3,MSFT,-0.1302092,15.0,5.0,True,False
2018-09-24,3,MSFT,0.2058992777777777,54.0,7.0,True,False
2018-10-01,3,MSFT,-0.0566738683570398,155.0,7.0,True,False
2018-10-08,3,MSFT,0.2662427798468517,109.0,6.0,True,False
2018-10-15,3,MSFT,0.081119775284765,125.0,7.0,True,False
2018-10-22,3,MSFT,0.2749039326762523,91.0,7.0,True,False
2018-10-29,3,MSFT,0.2732167344900713,67.0,7.0,True,False
2018-11-05,3,MSFT,0.1132568362811791,33.0,7.0,True,False
2018-11-12,3,MSFT,0.3176582011904762,41.0,7.0,True,False
2018-11-19,3,MSFT,0.1503103722222222,21.0,6.0,True,False
2018-11-26,3,MSFT,0.4112440537032995,85.0,7.0,True,False
2018-12-03,3,MSFT,0.2464376548007733,163.0,7.0,True,False
2018-12-10,3,MSFT,0.0391059793325721,78.0,7.0,True,False
2018-12-17,3,MSFT,0.2132264168831168,69.0,7.0,True,False
2018-12-24,3,MSFT,0.2236822833333333,17.0,6.0,True,False
2018-12-31,3,MSFT,0.2731785661856661,41.0,6.0,True,False
2019-01-07,3,MSFT,0.2356314963595583,60.0,7.0,True,False
2019-01-14,3,MSFT,0.3143134503223512,146.0,7.0,True,False
2019-01-21,3,MSFT,0.0860066714097699,161.0,7.0,True,False
2019-01-28,3,MSFT,0.0904193314285714,111.0,7.0,True,False
2019-02-04,3,MSFT,0.127079747204215,112.0,7.0,True,False
2019-02-11,3,MSFT,0.0756144403344671,63.0,7.0,True,False
2019-02-18,3,MSFT,0.0540626717556588,147.0,7.0,True,False
2019-02-25,3,MSFT,0.276141156475469,103.0,7.0,True,False
2019-03-04,3,MSFT,0.3334684144457783,84.0,7.0,True,False
2019-03-11,3,MSFT,0.105997774222766,117.0,7.0,True,False
2019-03-18,3,MSFT,0.1523420637544528,84.0,7.0,True,False
2019-03-25,3,MSFT,0.0053575521008403,93.0,7.0,True,False
2019-04-01,3,MSFT,0.1098689982825654,92.0,7.0,True,False
2019-04-08,3,MSFT,-0.0881767455627705,99.0,7.0,True,False
2019-04-15,3,MSFT,0.1232950747981409,127.0,7.0,True,False
2019-04-22,3,MSFT,0.0334616879971219,120.0,7.0,True,False
2019-04-29,3,MSFT,0.146564207578929,97.0,7.0,True,False
2019-05-06,3,MSFT,0.2788892581356226,162.0,7.0,True,False
2019-05-13,3,MSFT,0.1782756237167593,106.0,7.0,True,False
2019-05-20,3,MSFT,0.1111174027392896,105.0,7.0,True,False
2019-05-27,3,MSFT,0.1988620733882784,93.0,7.0,True,False
2019-06-03,3,MSFT,0.0692675473276144,142.0,7.0,True,False
2019-06-10,3,MSFT,-0.0849087156363358,134.0,7.0,True,False
2019-06-17,3,MSFT,0.1524452156218385,101.0,7.0,True,False
2019-06-24,3,MSFT,-0.0336912403445249,118.0,7.0,True,False
2019-07-01,3,MSFT,0.0001208868619708,64.0,7.0,True,False
2019-07-08,3,MSFT,0.0202152583219954,106.0,7.0,True,False
2019-07-15,3,MSFT,0.2433809539720513,141.0,7.0,True,False
2019-07-22,3,MSFT,0.0789845920918367,129.0,7.0,True,False
2019-07-29,3,MSFT,0.1428298028638028,77.0,7.0,True,False
2019-08-05,3,MSFT,0.0967813990975422,88.0,7.0,True,False
2019-08-12,3,MSFT,0.0569754087750484,117.0,7.0,True,False
2019-08-19,3,MSFT,0.0874799073979591,106.0,7.0,True,False
2019-08-26,3,MSFT,0.1183085908454171,114.0,7.0,True,False
2019-09-02,3,MSFT,0.1218499541434755,79.0,7.0,True,False
2019-09-09,3,MSFT,0.0202462846402314,141.0,7.0,True,False
2019-09-16,3,MSFT,0.2211312061688311,106.0,7.0,True,False
2019-09-23,3,MSFT,-0.0629214049550449,84.0,7.0,True,False
2019-09-30,3,MSFT,0.046443724108171,327.0,7.0,True,False
2019-10-07,3,MSFT,0.0135333168281347,94.0,7.0,True,False
2019-10-14,3,MSFT,0.200287038074901,93.0,6.0,True,False
2019-10-21,3,MSFT,0.1608453953068869,186.0,7.0,True,False
2019-10-28,3,MSFT,0.2061268326530612,126.0,7.0,True,False
2019-11-04,3,MSFT,0.2309110929591836,193.0,7.0,True,False
2019-11-11,3,MSFT,0.1050433315461625,137.0,7.0,True,False
2019-11-18,3,MSFT,-0.0174912997170462,163.0,7.0,True,False
2019-11-25,3,MSFT,0.1789305702380952,45.0,7.0,True,False
2019-12-02,3,MSFT,0.0376662226481501,78.0,7.0,True,False
2019-12-09,3,MSFT,-0.0076044678547016,117.0,7.0,True,False
2019-12-16,3,MSFT,0.0358184258241758,77.0,7.0,True,False
2019-12-23,3,MSFT,0.003031619047619,19.0,7.0,True,False
2019-12-30,3,MSFT,0.1784804537815126,46.0,7.0,True,False
2020-01-06,3,MSFT,0.2133345531746031,53.0,7.0,True,False
2020-01-13,3,MSFT,0.0691273490736621,262.0,7.0,True,False
2020-01-20,3,MSFT,-0.1051259417241417,119.0,7.0,True,False
2020-01-27,3,MSFT,0.0833811005744174,107.0,7.0,True,False
2020-02-03,3,MSFT,-0.0517955085034013,72.0,7.0,True,False
2020-02-10,3,MSFT,-0.0165530833864934,162.0,7.0,True,False
2020-02-17,3,MSFT,0.2828544594387755,118.0,7.0,True,False
2020-02-24,3,MSFT,0.0233140146853149,171.0,7.0,True,False
2020-03-02,3,MSFT,0.1327949067375337,114.0,7.0,True,False
2020-03-09,3,MSFT,-0.1089402334402926,113.0,6.0,True,False
2020-03-16,3,MSFT,0.1324721041882094,144.0,7.0,True,False
2020-03-23,3,MSFT,0.0744372621428571,112.0,7.0,True,False
2020-03-30,3,MSFT,0.173213625928499,127.0,7.0,True,False
2020-04-06,3,MSFT,0.1785483030612245,48.0,7.0,True,False
2020-04-13,3,MSFT,0.1010949554730983,104.0,7.0,True,False
2020-04-20,3,MSFT,0.1946219627630772,91.0,7.0,True,False
2020-04-27,3,MSFT,0.1681352019844712,139.0,7.0,True,False
2020-05-04,3,MSFT,0.0120416452979742,152.0,7.0,True,False
2020-05-11,3,MSFT,0.1069194298399742,119.0,7.0,True,False
2020-05-18,3,MSFT,0.1790555126960901,192.0,7.0,True,False
2020-05-25,3,MSFT,-0.0351013274522712,110.0,7.0,True,False
2020-06-01,3,MSFT,0.2369183136054421,81.0,7.0,True,False
2020-06-08,3,MSFT,-0.0347135889220303,145.0,7.0,True,False
2020-06-15,3,MSFT,0.1993910436507936,126.0,7.0,True,False
2020-06-22,3,MSFT,0.0715928564158996,78.0,7.0,True,False
2020-06-29,3,MSFT,-0.0186942166666666,120.0,7.0,True,False
2020-07-06,3,MSFT,0.2253388662135483,126.0,7.0,True,False
2020-07-13,3,MSFT,0.0476143616213752,208.0,7.0,True,False
2020-07-20,3,MSFT,0.0631156478320802,198.0,7.0,True,False
2020-07-27,3,MSFT,0.1320447779076981,175.0,7.0,True,False
2020-08-03,3,MSFT,0.1059152904847436,290.0,7.0,True,False
2020-08-10,3,MSFT,0.0849634512992285,141.0,7.0,True,False
2020-08-17,3,MSFT,0.0155936827119079,135.0,7.0,True,False
2020-08-24,3,MSFT,0.166109171294305,180.0,7.0,True,False
2020-08-31,3,MSFT,0.2540366583333333,24.0,6.0,True,False
2020-09-07,3,MSFT,0.1356780333333333,51.0,7.0,True,False
2020-09-14,3,MSFT,0.2366565486111111,54.0,6.0,True,False
2020-09-21,3,MSFT,0.2602125109557109,45.0,6.0,True,False
2020-09-28,3,MSFT,0.2579676971861472,45.0,7.0,True,False
2020-10-05,3,MSFT,0.2855091952380952,44.0,7.0,True,False
2020-10-12,3,MSFT,0.3261772171717171,34.0,6.0,True,False
2020-10-19,3,MSFT,0.0702780083333333,40.0,6.0,True,False
2020-10-26,3,MSFT,0.4076115087301587,39.0,7.0,True,False
2020-11-02,3,MSFT,0.4629124190476191,30.0,7.0,True,False
2020-11-09,3,MSFT,-0.0547385969387755,37.0,7.0,True,False
2020-11-16,3,MSFT,0.3613134307081807,42.0,7.0,True,False
2020-11-23,3,MSFT,0.1381607091836734,26.0,7.0,True,False
2020-11-30,3,MSFT,0.02581935,38.0,7.0,True,False
2020-12-07,3,MSFT,0.0478158693877551,27.0,7.0,True,False
2020-12-14,3,MSFT,0.0697532996289424,43.0,7.0,True,False
2020-12-21,3,MSFT,0.1069533955555555,44.0,5.0,True,False
2020-12-28,3,MSFT,-0.4260238488888889,19.0,5.0,True,False
2021-01-04,3,MSFT,0.2653918333333333,14.0,6.0,True,False
2021-01-11,3,MSFT,0.3368185749999999,20.0,6.0,True,False
2021-01-18,3,MSFT,0.1587778206349206,39.0,7.0,True,False
2021-01-25,3,MSFT,0.3903322006578947,47.0,5.0,True,False
2021-02-01,3,MSFT,0.2854799928571428,36.0,7.0,True,False
2021-02-08,3,MSFT,0.0942485666666666,38.0,6.0,True,False
2021-02-15,3,MSFT,0.3635831761904762,29.0,6.0,True,False
2021-02-22,3,MSFT,0.0676249835858585,36.0,6.0,True,False
2021-03-01,3,MSFT,-0.1125936828601005,58.0,7.0,True,False
2021-03-08,3,MSFT,-0.3441398428571428,58.0,7.0,True,False
2021-03-15,3,MSFT,-0.0593888960973863,40.0,7.0,True,False
2021-03-22,3,MSFT,0.1826074976190476,46.0,7.0,True,False
2021-03-29,3,MSFT,0.1196274519230769,40.0,7.0,True,False
2021-04-05,3,MSFT,-0.0716835999999999,13.0,5.0,True,False
2021-04-12,3,MSFT,0.2394376292517006,38.0,7.0,True,False
2021-04-19,3,MSFT,0.3724691105442176,28.0,7.0,True,False
2021-04-26,3,MSFT,0.3075860587301587,44.0,6.0,True,False
2021-05-03,3,MSFT,0.1156795902777777,23.0,6.0,True,False
2021-05-10,3,MSFT,-0.0581737499999999,9.0,4.0,True,False
2021-05-17,3,MSFT,-0.0105979868068439,84.0,7.0,True,False
2021-05-24,3,MSFT,0.161722259018759,39.0,7.0,True,False
2021-05-31,3,MSFT,0.1000873282312925,38.0,7.0,True,False
2021-06-07,3,MSFT,0.1392342013888889,27.0,6.0,True,False
2021-06-14,3,MSFT,-0.003395581292517,63.0,7.0,True,False
2021-06-21,3,MSFT,0.0346638014346764,89.0,7.0,True,False
2021-06-28,3,MSFT,-0.0867774637909709,61.0,7.0,True,False
2021-07-05,3,MSFT,-0.0694004477118119,42.0,7.0,True,False
2021-07-12,3,MSFT,0.253704745490196,37.0,5.0,True,False
2021-07-19,3,MSFT,-0.1533630060327099,59.0,7.0,True,False
2021-07-26,3,MSFT,0.2296899963585434,48.0,6.0,True,False
2021-08-02,3,MSFT,0.2038519421768707,43.0,7.0,True,False
2021-08-09,3,MSFT,0.4442803452380953,30.0,7.0,True,False
2021-08-16,3,MSFT,-0.0313724001831501,26.0,7.0,True,False
2021-08-23,3,MSFT,0.3242807416666666,37.0,6.0,True,False
2021-08-30,3,MSFT,0.2124447578231292,32.0,7.0,True,False
2021-09-06,3,MSFT,0.3046453989795918,37.0,7.0,True,False
2021-09-13,3,MSFT,0.2923788210884354,42.0,7.0,True,False
2021-09-20,3,MSFT,0.1457339160628019,39.0,6.0,True,False
2021-09-27,3,MSFT,0.2555236785714285,37.0,7.0,True,False
2021-10-04,3,MSFT,0.1009624204081632,33.0,7.0,True,False
2021-10-11,3,MSFT,-0.2351919086580086,36.0,7.0,True,False
2021-10-18,3,MSFT,0.1984859766414141,32.0,6.0,True,False
2021-10-25,3,MSFT,0.2657769652777778,43.0,6.0,True,False
2021-11-01,3,MSFT,0.2579332428571428,43.0,7.0,True,False
2021-11-08,3,MSFT,0.3248091261363636,42.0,6.0,True,False
2021-11-15,3,MSFT,0.0586571501267173,40.0,7.0,True,False
2021-11-22,3,MSFT,-0.2221723888888889,11.0,6.0,True,False
2021-11-29,3,MSFT,0.2782869922222222,31.0,5.0,True,False
2021-12-06,3,MSFT,0.1888932128510378,52.0,7.0,True,False
2021-12-13,3,MSFT,-0.3325730928571428,28.0,6.0,True,False
2021-12-20,3,MSFT,-0.03946965,17.0,6.0,True,False
2021-12-27,3,MSFT,0.2157648333333333,8.0,6.0,True,False
2022-01-03,3,MSFT,0.056482748015873,32.0,7.0,True,False
2022-01-10,3,MSFT,0.0656971959379905,60.0,7.0,True,False
2022-01-17,3,MSFT,0.1634025454053193,168.0,7.0,True,False
2022-01-24,3,MSFT,0.2125592558390023,113.0,7.0,True,False
2022-01-31,3,MSFT,0.1662186827380952,86.0,7.0,True,False
2022-02-07,3,MSFT,0.1409137270147433,119.0,6.0,True,False
2022-02-14,3,MSFT,0.0525189034090909,82.0,7.0,True,False
2022-02-21,3,MSFT,0.1282337272632129,58.0,7.0,True,False
2022-02-28,3,MSFT,-0.0249211895552755,141.0,7.0,True,False
2022-03-07,3,MSFT,-0.0076432247186593,85.0,7.0,True,False
2022-03-14,3,MSFT,0.2078957251023486,74.0,7.0,True,False
2022-03-21,3,MSFT,-0.1230656275946276,76.0,6.0,True,False
