week_monday,company_id,ticker,simple_mean_stance,n_articles,n_days_covered,has_data
2016-10-10,44,MCD,-0.77583,2.0,2.0,True
2016-10-17,44,MCD,0.1024362333333333,13.0,3.0,True
2016-10-24,44,MCD,-0.17928125,3.0,2.0,True
2016-10-31,44,MCD,-0.0753475,4.0,3.0,True
2016-11-14,44,MCD,0.400544,3.0,3.0,True
2016-11-21,44,MCD,-0.973796,1.0,1.0,True
2016-11-28,44,MCD,0.155435,2.0,2.0,True
2016-12-05,44,MCD,0.2654926666666666,3.0,1.0,True
2016-12-19,44,MCD,-0.891748,1.0,1.0,True
2017-01-09,44,MCD,0.0938011309523809,27.0,4.0,True
2017-01-16,44,MCD,-0.11711,1.0,1.0,True
2017-01-23,44,MCD,-0.5245888,17.0,3.0,True
2017-01-30,44,MCD,-0.088105,1.0,1.0,True
2017-02-06,44,MCD,-0.012162,1.0,1.0,True
2017-02-20,44,MCD,-0.2938771666666667,5.0,2.0,True
2017-02-27,44,MCD,-0.35617275,3.0,2.0,True
2017-03-06,44,MCD,-0.071431,5.0,3.0,True
2017-03-13,44,MCD,-0.48051675,3.0,2.0,True
2017-03-20,44,MCD,-0.0195774,5.0,1.0,True
2017-03-27,44,MCD,0.2065098333333333,6.0,2.0,True
2017-04-03,44,MCD,-0.4983058666666666,8.0,5.0,True
2017-04-10,44,MCD,-0.2381911388888888,8.0,3.0,True
2017-04-17,44,MCD,0.0560869280701754,44.0,5.0,True
2017-04-24,44,MCD,-0.1089842244145219,119.0,6.0,True
2017-05-01,44,MCD,-0.19640854,12.0,5.0,True
2017-05-15,44,MCD,0.3824075,10.0,4.0,True
2017-05-22,44,MCD,-0.2322565,4.0,2.0,True
2017-05-29,44,MCD,-0.9584265,2.0,1.0,True
2017-06-05,44,MCD,0.046329,2.0,2.0,True
2017-06-12,44,MCD,-0.5047943571428571,11.0,2.0,True
2017-06-19,44,MCD,0.07407125,6.0,4.0,True
2017-06-26,44,MCD,-0.5828027333333333,13.0,3.0,True
2017-07-10,44,MCD,-0.0030229999999999,6.0,4.0,True
2017-07-17,44,MCD,0.423129,2.0,2.0,True
2017-07-24,44,MCD,0.42487775,18.0,3.0,True
2017-08-07,44,MCD,-0.06844975,4.0,2.0,True
2017-08-14,44,MCD,-0.56381625,8.0,2.0,True
2017-08-21,44,MCD,-0.2849698734668109,32.0,6.0,True
2017-08-28,44,MCD,0.3302674285714285,8.0,2.0,True
2017-09-04,44,MCD,-0.2520271296296296,28.0,6.0,True
2017-09-11,44,MCD,-0.061599,2.0,2.0,True
2017-09-18,44,MCD,-0.03008,1.0,1.0,True
2017-09-25,44,MCD,0.0094093333333333,3.0,1.0,True
2017-10-02,44,MCD,0.319605,1.0,1.0,True
2017-10-09,44,MCD,-0.01268,1.0,1.0,True
2017-10-16,44,MCD,-0.540292,1.0,1.0,True
2017-10-23,44,MCD,0.2474319999999999,13.0,3.0,True
2017-10-30,44,MCD,0.002227,3.0,1.0,True
2017-11-13,44,MCD,-0.005679,1.0,1.0,True
2017-11-20,44,MCD,0.139214,2.0,1.0,True
2017-12-04,44,MCD,0.2613746666666667,4.0,3.0,True
2018-01-08,44,MCD,-0.0158595,2.0,2.0,True
2018-01-15,44,MCD,0.886547,2.0,2.0,True
2018-01-22,44,MCD,-0.2730499999999999,4.0,4.0,True
2018-01-29,44,MCD,0.0461666666666666,15.0,3.0,True
2018-02-05,44,MCD,0.7279365,2.0,2.0,True
2018-02-12,44,MCD,0.2693278333333333,4.0,2.0,True
2018-02-19,44,MCD,-0.855503,1.0,1.0,True
2018-02-26,44,MCD,-0.0400731666666666,4.0,3.0,True
2018-03-05,44,MCD,0.34641,2.0,1.0,True
2018-03-12,44,MCD,-0.8067625,2.0,2.0,True
2018-03-19,44,MCD,0.4324586499999999,11.0,5.0,True
2018-03-26,44,MCD,0.252002,1.0,1.0,True
2018-04-02,44,MCD,-0.1497639999999999,2.0,2.0,True
2018-04-16,44,MCD,-0.38466625,3.0,2.0,True
2018-04-30,44,MCD,0.6129121428571429,16.0,2.0,True
2018-05-21,44,MCD,-0.311624,2.0,2.0,True
2018-06-04,44,MCD,-0.4492463809523809,9.0,3.0,True
2018-06-11,44,MCD,0.0940564523809523,12.0,3.0,True
2018-06-25,44,MCD,-0.563929,3.0,3.0,True
2018-07-09,44,MCD,-0.7097163333333333,4.0,3.0,True
2018-07-16,44,MCD,-0.2701695833333333,7.0,2.0,True
2018-07-23,44,MCD,0.4096977045454545,13.0,2.0,True
2018-07-30,44,MCD,-0.183508,1.0,1.0,True
2018-08-06,44,MCD,-0.517978,1.0,1.0,True
2018-08-13,44,MCD,0.5658147,6.0,2.0,True
2018-08-27,44,MCD,-0.318443,1.0,1.0,True
2018-09-10,44,MCD,-0.338344,3.0,3.0,True
2018-09-17,44,MCD,-0.167128,1.0,1.0,True
2018-09-24,44,MCD,0.088046,1.0,1.0,True
2018-10-01,44,MCD,-0.3538891,6.0,2.0,True
2018-10-22,44,MCD,0.5709735714285714,7.0,1.0,True
2018-12-10,44,MCD,0.590256,6.0,2.0,True
2018-12-24,44,MCD,0.814976,1.0,1.0,True
2018-12-31,44,MCD,-0.2754005,2.0,2.0,True
2019-01-14,44,MCD,-0.7540903333333334,9.0,4.0,True
2019-01-28,44,MCD,0.1731831875,9.0,2.0,True
2019-02-11,44,MCD,0.17900975,3.0,2.0,True
2019-02-18,44,MCD,0.514246,1.0,1.0,True
2019-02-25,44,MCD,0.2315289999999999,2.0,2.0,True
2019-03-04,44,MCD,0.3390015,3.0,2.0,True
2019-03-25,44,MCD,0.6123693750000001,7.0,4.0,True
2019-04-01,44,MCD,-0.117714,1.0,1.0,True
2019-04-15,44,MCD,-0.789496,1.0,1.0,True
2019-04-29,44,MCD,0.7024883333333334,10.0,2.0,True
2019-05-06,44,MCD,-0.1324215666666666,11.0,5.0,True
2019-05-13,44,MCD,0.1386276666666666,3.0,3.0,True
2019-05-20,44,MCD,0.217232,1.0,1.0,True
2019-05-27,44,MCD,-0.082928,1.0,1.0,True
2019-06-03,44,MCD,-0.963476,1.0,1.0,True
2019-06-10,44,MCD,0.158662,1.0,1.0,True
2019-06-24,44,MCD,0.5812938,5.0,1.0,True
2019-07-08,44,MCD,-0.0460626249999999,5.0,2.0,True
2019-07-22,44,MCD,0.53601575,4.0,1.0,True
2019-07-29,44,MCD,0.01366,2.0,2.0,True
2019-08-12,44,MCD,0.79607,1.0,1.0,True
2019-08-19,44,MCD,0.0379235,2.0,1.0,True
2019-09-09,44,MCD,0.7564224166666667,7.0,2.0,True
2019-09-16,44,MCD,-0.236223,7.0,2.0,True
2019-09-23,44,MCD,0.3877843333333333,3.0,1.0,True
2019-09-30,44,MCD,-0.4897265,2.0,2.0,True
2019-10-07,44,MCD,0.620417,1.0,1.0,True
2019-10-21,44,MCD,-0.26686745,13.0,2.0,True
2019-10-28,44,MCD,-0.6042782727272727,11.0,1.0,True
2019-11-04,44,MCD,-0.4783245253968253,57.0,6.0,True
2019-11-11,44,MCD,0.1200157499999999,3.0,2.0,True
2019-11-18,44,MCD,0.5440625,2.0,1.0,True
2019-11-25,44,MCD,-0.6781825,2.0,1.0,True
2019-12-02,44,MCD,-0.2860554444444444,5.0,3.0,True
2019-12-09,44,MCD,0.0592571166666666,12.0,5.0,True
2019-12-16,44,MCD,0.3420233333333333,3.0,3.0,True
2019-12-23,44,MCD,-0.946161,2.0,2.0,True
2020-01-06,44,MCD,-0.261078875,5.0,2.0,True
2020-01-27,44,MCD,0.869274,1.0,1.0,True
2020-03-16,44,MCD,-0.241120875,6.0,2.0,True
2020-03-23,44,MCD,-0.3022154999999999,2.0,1.0,True
2020-03-30,44,MCD,0.827642,1.0,1.0,True
2020-04-06,44,MCD,-0.5050780833333334,10.0,3.0,True
2020-04-13,44,MCD,-0.837321,2.0,2.0,True
2020-04-27,44,MCD,-0.4540041851851852,16.0,3.0,True
2020-05-04,44,MCD,0.8487785,2.0,1.0,True
2020-05-11,44,MCD,0.0008012499999999,4.0,2.0,True
2020-05-18,44,MCD,-0.3678389999999999,4.0,4.0,True
2020-05-25,44,MCD,0.674091,1.0,1.0,True
2020-06-08,44,MCD,0.0087742,6.0,2.0,True
2020-06-15,44,MCD,0.4324264285714286,10.0,2.0,True
2020-06-22,44,MCD,-0.0702723333333333,4.0,2.0,True
2020-06-29,44,MCD,-0.3392159444444445,6.0,3.0,True
2020-07-20,44,MCD,-0.720501,1.0,1.0,True
2020-07-27,44,MCD,-0.8316115833333333,7.0,2.0,True
2020-08-10,44,MCD,-0.538707,3.0,2.0,True
2020-08-17,44,MCD,-0.731983,4.0,2.0,True
2020-08-24,44,MCD,-0.0259975,2.0,2.0,True
2020-08-31,44,MCD,-0.4429443333333333,3.0,1.0,True
2020-09-07,44,MCD,-0.471419,3.0,3.0,True
2020-09-21,44,MCD,-0.694975,1.0,1.0,True
2020-09-28,44,MCD,-0.111297,1.0,1.0,True
2020-10-05,44,MCD,0.4617070999999999,8.0,4.0,True
2020-10-12,44,MCD,-0.519882,3.0,3.0,True
2020-10-19,44,MCD,0.421859,1.0,1.0,True
2020-10-26,44,MCD,-0.258102875,5.0,4.0,True
2020-11-02,44,MCD,-0.114275,1.0,1.0,True
2020-11-09,44,MCD,0.3057037142857142,16.0,3.0,True
2020-11-30,44,MCD,-0.423179875,5.0,2.0,True
2020-12-07,44,MCD,-0.274570375,6.0,4.0,True
2020-12-14,44,MCD,-0.2575601111111111,5.0,3.0,True
2021-01-04,44,MCD,-0.729162,1.0,1.0,True
2021-01-11,44,MCD,-0.37390975,7.0,4.0,True
2021-01-18,44,MCD,-0.8567505,2.0,1.0,True
2021-01-25,44,MCD,-0.1886128181818182,11.0,1.0,True
2021-02-01,44,MCD,-0.7286345000000001,2.0,2.0,True
2021-02-15,44,MCD,-0.038947,1.0,1.0,True
2021-02-22,44,MCD,0.1353466666666666,4.0,2.0,True
2021-03-01,44,MCD,0.2559903888888888,11.0,2.0,True
2021-03-15,44,MCD,-0.80617,1.0,1.0,True
2021-03-22,44,MCD,-0.1376076666666666,4.0,3.0,True
2021-03-29,44,MCD,-0.590294,3.0,3.0,True
2021-04-05,44,MCD,-0.6598746666666667,3.0,3.0,True
2021-04-26,44,MCD,0.25867975,11.0,2.0,True
2021-05-10,44,MCD,0.5659696666666667,6.0,2.0,True
2021-05-17,44,MCD,-0.4272476666666667,3.0,3.0,True
2021-05-31,44,MCD,-0.173349,2.0,1.0,True
2021-06-07,44,MCD,-0.9039271,7.0,2.0,True
2021-06-14,44,MCD,0.61601,1.0,1.0,True
2021-06-28,44,MCD,0.294551,1.0,1.0,True
2021-07-05,44,MCD,-0.320597,1.0,1.0,True
2021-07-12,44,MCD,0.01467,1.0,1.0,True
2021-07-26,44,MCD,0.7602082777777778,10.0,2.0,True
2021-08-02,44,MCD,0.276113,1.0,1.0,True
2021-08-09,44,MCD,-0.2596685,2.0,2.0,True
2021-08-16,44,MCD,-0.235045,1.0,1.0,True
2021-08-23,44,MCD,-0.8639595,2.0,2.0,True
2021-09-13,44,MCD,-0.7964605,2.0,1.0,True
2021-09-20,44,MCD,0.4117786249999999,7.0,4.0,True
2021-10-04,44,MCD,0.54292225,3.0,2.0,True
2021-10-11,44,MCD,0.509127,1.0,1.0,True
2021-10-18,44,MCD,0.111583,2.0,1.0,True
2021-10-25,44,MCD,0.0796850555555555,10.0,2.0,True
2021-11-08,44,MCD,-0.990602,1.0,1.0,True
2021-12-13,44,MCD,-0.6482652222222223,11.0,2.0,True
2021-12-20,44,MCD,-0.49618375,3.0,2.0,True
2021-12-27,44,MCD,-0.971755,1.0,1.0,True
2022-01-03,44,MCD,-0.417314,1.0,1.0,True
2022-01-10,44,MCD,-0.130716,1.0,1.0,True
2022-01-17,44,MCD,-0.946248,1.0,1.0,True
2022-01-24,44,MCD,0.1196625454545454,13.0,3.0,True
2022-01-31,44,MCD,-0.511727,3.0,3.0,True
2022-02-07,44,MCD,-0.0363664999999999,2.0,2.0,True
2022-02-14,44,MCD,-0.544461,1.0,1.0,True
2022-02-21,44,MCD,0.320649,1.0,1.0,True
2022-02-28,44,MCD,-0.6646989999999999,3.0,2.0,True
2022-03-07,44,MCD,-0.4022441166666666,11.0,5.0,True
2022-03-14,44,MCD,-0.030409,1.0,1.0,True
2022-03-21,44,MCD,0.1203607499999999,9.0,4.0,True
2022-03-28,44,MCD,-0.1062935,3.0,2.0,True
2022-04-11,44,MCD,0.078666,1.0,1.0,True
2022-04-18,44,MCD,-0.18309,2.0,1.0,True
2022-04-25,44,MCD,0.0430658499999999,7.0,2.0,True
2022-05-09,44,MCD,-0.341246,1.0,1.0,True
2022-05-16,44,MCD,-0.0937869366666666,36.0,5.0,True
2022-05-23,44,MCD,-0.2483341733333333,16.0,5.0,True
2022-05-30,44,MCD,-0.042022,4.0,3.0,True
2022-06-06,44,MCD,-0.0166385,2.0,2.0,True
2022-06-13,44,MCD,-0.3709791666666667,8.0,4.0,True
2022-06-20,44,MCD,0.1258386666666666,4.0,3.0,True
2022-06-27,44,MCD,0.092724,1.0,1.0,True
2022-07-04,44,MCD,-0.2161290555555555,9.0,6.0,True
2022-07-11,44,MCD,-0.0992777,8.0,4.0,True
2022-07-18,44,MCD,0.3698025555555555,5.0,3.0,True
2022-07-25,44,MCD,-0.0170584166666666,16.0,3.0,True
2022-08-01,44,MCD,-0.440452,2.0,1.0,True
2022-08-08,44,MCD,-0.4516842499999999,12.0,5.0,True
2022-08-15,44,MCD,-0.041036,1.0,1.0,True
2022-08-22,44,MCD,0.016734,2.0,2.0,True
2022-08-29,44,MCD,-0.37865,1.0,1.0,True
2022-09-05,44,MCD,-0.0794538194444444,14.0,6.0,True
2022-09-12,44,MCD,-0.578502,1.0,1.0,True
2022-09-19,44,MCD,-0.7595436666666666,4.0,2.0,True
2022-09-26,44,MCD,0.0202205,2.0,1.0,True
2022-10-03,44,MCD,-0.3042594444444444,6.0,3.0,True
2022-10-10,44,MCD,0.1390823333333333,3.0,3.0,True
2022-10-17,44,MCD,0.0928124999999999,2.0,1.0,True
2022-10-24,44,MCD,0.54037375,4.0,1.0,True
2022-10-31,44,MCD,0.0227451666666666,7.0,4.0,True
2022-11-07,44,MCD,-0.3172488888888888,5.0,3.0,True
2022-11-14,44,MCD,-0.1674006666666666,7.0,4.0,True
2022-11-21,44,MCD,-0.2333699999999999,3.0,3.0,True
2022-11-28,44,MCD,0.0720220257575757,24.0,5.0,True
2022-12-05,44,MCD,-0.0085556514111365,94.0,7.0,True
2022-12-12,44,MCD,-0.0920483541666667,11.0,4.0,True
2022-12-19,44,MCD,-0.4234091666666666,7.0,3.0,True
2022-12-26,44,MCD,0.2025685,6.0,3.0,True
2023-01-02,44,MCD,-0.3509912499999999,15.0,4.0,True
2023-01-09,44,MCD,-0.2587353611111111,9.0,3.0,True
2023-01-16,44,MCD,-0.0327249444444444,8.0,3.0,True
2023-01-23,44,MCD,-0.0864644,8.0,5.0,True
2023-01-30,44,MCD,0.1005514444444444,19.0,6.0,True
2023-02-06,44,MCD,-0.1695514333333333,9.0,5.0,True
2023-02-13,44,MCD,-0.0124538399999999,13.0,5.0,True
2023-02-20,44,MCD,-0.1778472999999999,10.0,5.0,True
2023-02-27,44,MCD,0.801787,1.0,1.0,True
2023-03-06,44,MCD,-0.639973,2.0,2.0,True
2023-03-13,44,MCD,0.184065,1.0,1.0,True
2023-03-20,44,MCD,-0.1607423333333333,4.0,3.0,True
2023-03-27,44,MCD,-0.03294975,9.0,6.0,True
2023-04-03,44,MCD,-0.493605625,19.0,4.0,True
2023-04-10,44,MCD,0.0031599999999999,2.0,2.0,True
2023-04-17,44,MCD,-0.1811866666666666,8.0,4.0,True
2023-04-24,44,MCD,0.2270461875,10.0,4.0,True
2023-05-01,44,MCD,0.4934893333333333,7.0,2.0,True
2023-05-08,44,MCD,-0.917197,1.0,1.0,True
2023-05-15,44,MCD,-0.4671295,3.0,2.0,True
2023-05-22,44,MCD,0.017881,4.0,2.0,True
2023-06-05,44,MCD,0.101659,3.0,2.0,True
2023-06-19,44,MCD,-0.933695,1.0,1.0,True
2023-07-03,44,MCD,-0.0899885,2.0,2.0,True
2023-07-10,44,MCD,-0.1832437499999999,3.0,2.0,True
2023-07-17,44,MCD,0.071386,1.0,1.0,True
2023-07-24,44,MCD,-0.1341103,7.0,2.0,True
2023-07-31,44,MCD,-0.197973,4.0,1.0,True
2023-08-07,44,MCD,0.5164,2.0,2.0,True
2023-08-21,44,MCD,0.307396,2.0,2.0,True
2023-08-28,44,MCD,-0.54851,1.0,1.0,True
2023-09-04,44,MCD,0.328807,1.0,1.0,True
2023-09-11,44,MCD,0.3534019499999999,8.0,5.0,True
2023-09-18,44,MCD,0.1052907999999999,9.0,5.0,True
2023-09-25,44,MCD,-0.093001,3.0,1.0,True
2023-10-02,44,MCD,-0.1325503333333333,3.0,3.0,True
2023-10-09,44,MCD,-0.279849,2.0,1.0,True
2023-10-16,44,MCD,-0.767492,1.0,1.0,True
2023-10-30,44,MCD,0.28025234375,13.0,4.0,True
2023-11-13,44,MCD,0.003302,1.0,1.0,True
2023-11-20,44,MCD,0.0857186666666666,4.0,3.0,True
2023-11-27,44,MCD,0.296959,3.0,2.0,True
2023-12-04,44,MCD,0.397602,11.0,4.0,True
2023-12-11,44,MCD,0.917017,1.0,1.0,True
2023-12-25,44,MCD,-0.516563,1.0,1.0,True
2024-01-01,44,MCD,-0.1423869999999999,2.0,2.0,True
2024-01-08,44,MCD,0.6232425,2.0,1.0,True
2024-01-22,44,MCD,-0.2596306666666666,3.0,3.0,True
2024-02-05,44,MCD,-0.3467823194444444,17.0,6.0,True
2024-02-12,44,MCD,-0.0882995,2.0,2.0,True
2024-02-19,44,MCD,-0.428553625,7.0,4.0,True
2024-03-04,44,MCD,0.35302425,6.0,4.0,True
2024-03-11,44,MCD,-0.4086327878787879,15.0,3.0,True
2024-03-18,44,MCD,0.2512995,2.0,1.0,True
2024-03-25,44,MCD,-0.1730405,6.0,3.0,True
2024-04-01,44,MCD,-0.1839715,4.0,2.0,True
2024-04-15,44,MCD,0.149749,1.0,1.0,True
2024-04-22,44,MCD,-0.1571104666666666,7.0,5.0,True
2024-04-29,44,MCD,-0.7215064999999999,4.0,2.0,True
2024-05-06,44,MCD,-0.643896,1.0,1.0,True
2024-05-13,44,MCD,-0.187029,1.0,1.0,True
2024-05-20,44,MCD,-0.289913,1.0,1.0,True
2024-05-27,44,MCD,-0.2571214,5.0,5.0,True
2024-06-03,44,MCD,-0.7828413333333333,9.0,2.0,True
2024-06-10,44,MCD,0.064749,1.0,1.0,True
2024-06-17,44,MCD,-0.3887055,2.0,1.0,True
2024-06-24,44,MCD,-0.1071905,5.0,2.0,True
2024-07-01,44,MCD,-0.622628125,5.0,4.0,True
2024-07-15,44,MCD,0.470332,1.0,1.0,True
2024-07-22,44,MCD,-0.5791475416666667,8.0,4.0,True
2024-07-29,44,MCD,-0.2544240309829059,31.0,6.0,True
2024-08-05,44,MCD,-0.3308521102941176,21.0,4.0,True
2024-08-12,44,MCD,-0.430662,4.0,3.0,True
2024-08-19,44,MCD,0.127154,2.0,1.0,True
2024-08-26,44,MCD,-0.1333665,2.0,2.0,True
2024-09-02,44,MCD,0.18798,4.0,2.0,True
2024-09-09,44,MCD,-0.329305,1.0,1.0,True
2024-09-16,44,MCD,-0.5791495,2.0,2.0,True
2024-09-23,44,MCD,-0.0843338333333333,9.0,4.0,True
2024-09-30,44,MCD,-0.396234125,5.0,2.0,True
2024-10-07,44,MCD,-0.4667262499999999,6.0,4.0,True
2024-10-14,44,MCD,0.2564981666666666,4.0,3.0,True
2024-10-21,44,MCD,-0.4090412192810457,46.0,6.0,True
2024-10-28,44,MCD,-0.2082667697916666,29.0,4.0,True
2024-11-04,44,MCD,-0.2450921666666666,4.0,3.0,True
2024-11-11,44,MCD,0.1804479166666666,12.0,6.0,True
2024-11-18,44,MCD,0.3023491333333333,8.0,3.0,True
2024-11-25,44,MCD,-0.254231,1.0,1.0,True
2024-12-02,44,MCD,-0.5323306999999999,6.0,2.0,True
2024-12-09,44,MCD,0.128835,2.0,2.0,True
2024-12-16,44,MCD,-0.3089085,2.0,2.0,True
2024-12-23,44,MCD,-0.617522,1.0,1.0,True
2024-12-30,44,MCD,-0.1598133333333333,3.0,3.0,True
2025-01-06,44,MCD,-0.39108125,5.0,4.0,True
2025-01-13,44,MCD,-0.3266143333333333,3.0,3.0,True
2025-01-20,44,MCD,0.713111,2.0,1.0,True
2025-01-27,44,MCD,-0.351772,2.0,2.0,True
2025-02-10,44,MCD,-0.0104467466666666,23.0,5.0,True
2025-02-17,44,MCD,0.6072679999999999,2.0,2.0,True
2025-02-24,44,MCD,0.4356343749999999,5.0,4.0,True
2025-03-03,44,MCD,0.152862,1.0,1.0,True
2025-03-17,44,MCD,0.187477,3.0,2.0,True
2025-03-24,44,MCD,0.0377041666666666,5.0,3.0,True
2025-04-07,44,MCD,-0.64062725,6.0,4.0,True
2025-04-14,44,MCD,0.0445539999999999,2.0,2.0,True
2025-04-21,44,MCD,-0.1876528888888888,12.0,3.0,True
2025-04-28,44,MCD,-0.40117875,11.0,3.0,True
2025-05-05,44,MCD,-0.3778749999999999,3.0,2.0,True
2025-05-12,44,MCD,0.2874853333333333,5.0,3.0,True
2025-05-19,44,MCD,0.2417714,12.0,3.0,True
2025-05-26,44,MCD,-0.1155620833333333,6.0,4.0,True
2025-06-02,44,MCD,0.3680595,2.0,2.0,True
2025-06-09,44,MCD,-0.1467405,2.0,2.0,True
2025-06-16,44,MCD,0.366354,1.0,1.0,True
2025-06-23,44,MCD,-0.1040894066666666,14.0,5.0,True
2025-07-07,44,MCD,-0.11328225,3.0,2.0,True
2025-07-14,44,MCD,0.3986085,4.0,3.0,True
2025-07-21,44,MCD,-0.2406271111111111,5.0,3.0,True
2025-08-04,44,MCD,0.15716775,10.0,4.0,True
2025-08-11,44,MCD,0.2079113333333333,3.0,3.0,True
2025-08-18,44,MCD,0.2346278333333333,9.0,3.0,True
2025-08-25,44,MCD,0.089461,1.0,1.0,True
2025-09-01,44,MCD,0.0037392222222222,6.0,3.0,True
2025-09-08,44,MCD,-0.452248,2.0,2.0,True
2025-09-15,44,MCD,-0.0010251111111111,5.0,3.0,True
2025-09-22,44,MCD,0.363603,1.0,1.0,True
2025-09-29,44,MCD,0.2423333333333333,3.0,3.0,True
2025-10-06,44,MCD,-0.3483615,2.0,1.0,True
2025-10-13,44,MCD,0.043582,2.0,1.0,True
2025-10-20,44,MCD,-0.139496,3.0,2.0,True
2025-10-27,44,MCD,-0.538627,1.0,1.0,True
2025-11-03,44,MCD,0.0797461785714285,11.0,4.0,True
2025-11-10,44,MCD,-0.0403995833333333,6.0,4.0,True
2025-11-17,44,MCD,-0.2646703333333333,5.0,3.0,True
2025-11-24,44,MCD,0.0481849999999999,3.0,2.0,True
2025-12-01,44,MCD,0.2799712633333333,20.0,5.0,True
2025-12-08,44,MCD,-0.910542,1.0,1.0,True
2025-12-15,44,MCD,-0.575221,1.0,1.0,True
2025-12-22,44,MCD,-0.4926609999999999,2.0,2.0,True
2015-01-05,35,MS,-0.2041182202380952,19.0,4.0,True
2015-01-12,35,MS,0.1506723,7.0,5.0,True
2015-01-19,35,MS,0.1589496944444444,21.0,3.0,True
2015-01-26,35,MS,-0.2668149999999999,2.0,2.0,True
2015-02-02,35,MS,0.0246309999999999,6.0,4.0,True
2015-02-09,35,MS,0.383605,2.0,2.0,True
2015-02-16,35,MS,-0.07315,2.0,1.0,True
2015-02-23,35,MS,-0.085930988095238,15.0,4.0,True
2015-03-02,35,MS,0.2334012666666666,8.0,2.0,True
2015-03-09,35,MS,0.0497151666666666,4.0,3.0,True
2015-03-16,35,MS,-0.2033859999999999,2.0,2.0,True
2015-03-23,35,MS,-0.1938769747023809,19.0,4.0,True
2015-03-30,35,MS,0.2915265555555555,9.0,3.0,True
2015-04-13,35,MS,0.1987528333333333,4.0,3.0,True
2015-04-20,35,MS,0.6283391785714285,18.0,2.0,True
2015-05-04,35,MS,-0.1800754,7.0,5.0,True
2015-05-11,35,MS,-0.1498405873015873,11.0,3.0,True
2015-05-18,35,MS,-0.8598095,2.0,1.0,True
2015-05-25,35,MS,-0.2599731666666666,4.0,2.0,True
2015-06-01,35,MS,0.17717375,3.0,2.0,True
2015-06-08,35,MS,0.26501025,3.0,2.0,True
2015-06-15,35,MS,-0.0275617999999999,6.0,5.0,True
2015-06-22,35,MS,-0.4337896666666667,3.0,3.0,True
2015-06-29,35,MS,0.0243648333333333,4.0,2.0,True
2015-07-06,35,MS,-0.0735664761904762,9.0,3.0,True
2015-07-13,35,MS,0.3214235,2.0,1.0,True
2015-07-20,35,MS,0.1340112564102564,15.0,3.0,True
2015-07-27,35,MS,-0.0741645,4.0,4.0,True
2015-08-03,35,MS,-0.98211,1.0,1.0,True
2015-08-10,35,MS,0.2154961666666666,4.0,3.0,True
2015-08-17,35,MS,-0.1716995,4.0,2.0,True
2015-08-31,35,MS,0.550737,2.0,1.0,True
2015-09-14,35,MS,-0.5744645,2.0,1.0,True
2015-09-21,35,MS,-0.9625335555555556,5.0,3.0,True
2015-09-28,35,MS,-0.981734,1.0,1.0,True
2015-10-05,35,MS,0.77660375,3.0,2.0,True
2015-10-12,35,MS,0.4056369999999999,2.0,2.0,True
2015-10-19,35,MS,-0.2289677055555555,16.0,5.0,True
2015-10-26,35,MS,-0.3708829999999999,3.0,2.0,True
2015-11-02,35,MS,0.2577241666666667,5.0,3.0,True
2015-11-09,35,MS,0.0897245,8.0,3.0,True
2015-11-16,35,MS,0.315696,1.0,1.0,True
2015-11-23,35,MS,0.224082,1.0,1.0,True
2015-11-30,35,MS,0.0989846851851852,16.0,3.0,True
2015-12-07,35,MS,-0.4924370666666667,10.0,5.0,True
2015-12-14,35,MS,-0.387281,1.0,1.0,True
2015-12-21,35,MS,-0.2255796,7.0,5.0,True
2015-12-28,35,MS,-0.069244,1.0,1.0,True
2016-01-04,35,MS,-0.0963756666666666,6.0,2.0,True
2016-01-11,35,MS,-0.0699051,10.0,5.0,True
2016-01-18,35,MS,0.2920304642857143,18.0,4.0,True
2016-01-25,35,MS,-0.08872175,3.0,2.0,True
2016-02-01,35,MS,-0.2415374999999999,8.0,6.0,True
2016-02-08,35,MS,-0.061480375,18.0,4.0,True
2016-02-15,35,MS,0.200321,1.0,1.0,True
2016-02-22,35,MS,0.0025413999999999,8.0,4.0,True
2016-02-29,35,MS,0.1018748125,11.0,4.0,True
2016-03-07,35,MS,-0.9151095,2.0,1.0,True
2016-03-14,35,MS,-0.221209,1.0,1.0,True
2016-03-21,35,MS,-0.2382316666666667,5.0,3.0,True
2016-03-28,35,MS,-0.426294375,12.0,4.0,True
2016-04-04,35,MS,-0.887617,1.0,1.0,True
2016-04-11,35,MS,0.4096865555555555,5.0,3.0,True
2016-04-18,35,MS,0.0252493,16.0,2.0,True
2016-04-25,35,MS,0.296687,1.0,1.0,True
2016-05-02,35,MS,-0.33253075,3.0,2.0,True
2016-05-09,35,MS,-0.1537179999999999,2.0,1.0,True
2016-05-16,35,MS,-0.0929254,5.0,5.0,True
2016-05-23,35,MS,0.731875,1.0,1.0,True
2016-05-30,35,MS,-0.5041559999999999,6.0,3.0,True
2016-06-06,35,MS,-0.2872195333333333,14.0,5.0,True
2016-06-13,35,MS,0.5249262833333334,13.0,4.0,True
2016-06-20,35,MS,-0.448798,5.0,3.0,True
2016-06-27,35,MS,0.2031776666666666,4.0,2.0,True
2016-07-04,35,MS,0.1229505,5.0,3.0,True
2016-07-11,35,MS,-0.2723123333333333,4.0,3.0,True
2016-07-18,35,MS,0.0233374545454545,15.0,5.0,True
2016-07-25,35,MS,0.01840175,4.0,4.0,True
