ticker,week_monday,gap_type,method,imputed_value
MCD,2022-04-04,A,forward_fill,-0.1062935
MCD,2022-05-02,A,forward_fill,0.0430658499999999
MCD,2023-05-29,A,forward_fill,0.017881
MCD,2023-06-12,A,forward_fill,0.101659
MCD,2023-06-26,A,forward_fill,-0.933695
MCD,2023-08-14,A,forward_fill,0.5164
MCD,2023-10-23,A,forward_fill,-0.767492
MCD,2023-11-06,A,forward_fill,0.28025234375
MCD,2023-12-18,A,forward_fill,0.917017
MCD,2024-01-15,A,forward_fill,0.6232425
MCD,2024-01-29,A,forward_fill,-0.2596306666666666
MCD,2024-02-26,A,forward_fill,-0.428553625
MCD,2024-04-08,A,forward_fill,-0.1839715
MCD,2024-07-08,A,forward_fill,-0.622628125
MCD,2025-02-03,A,forward_fill,-0.351772
MCD,2025-03-10,A,forward_fill,0.152862
MCD,2025-03-31,A,forward_fill,0.0377041666666666
MCD,2025-06-30,A,forward_fill,-0.1040894066666666
MCD,2025-07-28,A,forward_fill,-0.2406271111111111
MCD,2025-12-29,A,forward_fill,-0.4926609999999999
MSFT,2020-11-23,A,forward_fill,0.3362888333333333
MSFT,2021-05-10,A,forward_fill,-0.235379375
MSFT,2021-11-22,A,forward_fill,0.1464573333333333
MSFT,2021-12-27,A,forward_fill,0.4395831249999999
MSFT,2022-05-02,A,forward_fill,0.1044512969230769
MSFT,2024-08-12,A,forward_fill,-0.4288974642857143
MSFT,2025-12-29,A,forward_fill,-0.38459
MS,2015-04-06,A,forward_fill,0.2915265555555555
MS,2015-04-27,A,forward_fill,0.6283391785714285
MS,2015-08-24,A,forward_fill,-0.1716995
MS,2015-09-07,A,forward_fill,0.550737
MS,2018-06-04,A,forward_fill,0.459638
MS,2018-08-13,A,forward_fill,0.116353
MS,2019-03-11,A,forward_fill,-0.1657505
MS,2019-05-27,A,forward_fill,0.4948373333333333
MS,2019-08-12,A,forward_fill,0.07936875
MS,2019-10-28,A,forward_fill,0.132211
MS,2021-02-15,A,forward_fill,0.3599611666666666
MS,2021-05-03,A,forward_fill,0.1146805
MS,2022-02-07,A,forward_fill,-0.103394
MS,2022-02-28,A,forward_fill,0.014292
MS,2022-05-23,A,forward_fill,-0.0515616666666666
MS,2022-07-04,A,forward_fill,-0.456877
MS,2022-11-21,A,forward_fill,-0.0095246666666666
MS,2022-12-26,A,forward_fill,-0.323959
MS,2023-03-13,A,forward_fill,0.5657773333333334
MS,2023-07-03,A,forward_fill,0.2371255
MS,2023-11-20,A,forward_fill,-0.4743518125
MS,2023-12-25,A,forward_fill,0.2195636666666666
MS,2024-03-25,A,forward_fill,-0.0297541428571428
MS,2024-05-13,A,forward_fill,0.0343819999999999
MS,2024-07-08,A,forward_fill,-0.34705575
MS,2024-11-18,A,forward_fill,0.2110666083333333
MS,2025-12-15,A,forward_fill,-0.466226
SBUX,2015-02-09,A,forward_fill,0.6311625
SBUX,2015-02-23,A,forward_fill,-0.0858696666666666
SBUX,2015-03-02,A,forward_fill,-0.0858696666666666
SBUX,2015-03-30,A,forward_fill,-0.41109
SBUX,2015-04-13,A,forward_fill,0.774372
SBUX,2015-05-25,A,forward_fill,0.119361
SBUX,2015-08-03,A,forward_fill,0.3488355
SBUX,2015-08-10,A,forward_fill,0.3488355
SBUX,2015-08-31,B,linear_interpolation,0.3023023125
SBUX,2015-09-07,B,linear_interpolation,0.288322625
SBUX,2015-09-14,B,linear_interpolation,0.2743429375
SBUX,2015-11-16,A,forward_fill,0.1565495
SBUX,2015-12-07,A,forward_fill,-0.0141642499999999
SBUX,2015-12-28,A,forward_fill,0.0845542499999999
SBUX,2016-01-25,A,forward_fill,0.1890282888888889
SBUX,2016-02-01,A,forward_fill,0.1890282888888889
SBUX,2016-03-28,A,forward_fill,-0.5333823333333334
SBUX,2016-04-04,A,forward_fill,-0.5333823333333334
SBUX,2016-04-25,A,forward_fill,-0.4522353333333333
SBUX,2016-08-15,A,forward_fill,0.215535
SBUX,2016-08-29,A,forward_fill,-0.7744813749999999
SBUX,2016-10-03,A,forward_fill,0.726294
SBUX,2016-10-10,A,forward_fill,0.726294
SBUX,2016-10-24,A,forward_fill,0.531530375
SBUX,2016-11-14,A,forward_fill,0.2763335
SBUX,2016-11-21,A,forward_fill,0.2763335
SBUX,2016-12-19,A,forward_fill,-0.07408
SBUX,2017-01-09,A,forward_fill,-0.167394
SBUX,2017-01-16,A,forward_fill,-0.167394
SBUX,2017-02-13,A,forward_fill,-0.910324
SBUX,2017-05-08,A,forward_fill,-0.8429755
SBUX,2017-05-29,A,forward_fill,-0.829328
SBUX,2017-06-05,A,forward_fill,-0.829328
SBUX,2017-06-19,A,forward_fill,-0.6282734999999999
SBUX,2017-07-03,A,forward_fill,0.1461744999999999
SBUX,2017-07-17,A,forward_fill,0.021428
SBUX,2017-08-14,A,forward_fill,-0.268602
SBUX,2017-09-11,A,forward_fill,0.105398
SBUX,2017-10-16,A,forward_fill,0.789157
SBUX,2017-11-13,B,linear_interpolation,0.22688524999999998
SBUX,2017-11-20,B,linear_interpolation,-0.02914650000000002
SBUX,2017-11-27,B,linear_interpolation,-0.28517825
SBUX,2017-12-18,A,forward_fill,0.6509469999999999
SBUX,2017-12-25,A,forward_fill,0.6509469999999999
SBUX,2018-02-12,A,forward_fill,-0.030447
SBUX,2018-02-19,A,forward_fill,-0.030447
SBUX,2018-03-05,A,forward_fill,0.5004255
SBUX,2018-03-12,A,forward_fill,0.5004255
SBUX,2018-05-21,A,forward_fill,-0.0706195
SBUX,2018-10-01,A,forward_fill,0.00814025
SBUX,2018-11-05,B,linear_interpolation,0.5260185178571429
SBUX,2018-11-12,B,linear_interpolation,0.4444862023809524
SBUX,2018-11-19,B,linear_interpolation,0.36295388690476194
SBUX,2018-11-26,B,linear_interpolation,0.28142157142857144
SBUX,2018-12-03,B,linear_interpolation,0.19988925595238094
SBUX,2018-12-17,B,linear_interpolation,0.1462096011904762
SBUX,2018-12-24,B,linear_interpolation,0.1740622619047619
SBUX,2018-12-31,B,linear_interpolation,0.2019149226190476
SBUX,2019-01-14,A,forward_fill,0.2297675833333333
SBUX,2019-02-25,A,forward_fill,-0.44627
SBUX,2019-03-11,A,forward_fill,-0.637928
SBUX,2019-03-25,B,linear_interpolation,0.4351167625000001
SBUX,2019-04-01,B,linear_interpolation,0.27882792500000003
SBUX,2019-04-08,B,linear_interpolation,0.12253908749999998
SBUX,2019-05-27,A,forward_fill,-0.6935487499999999
SBUX,2019-06-03,A,forward_fill,-0.6935487499999999
SBUX,2019-06-17,A,forward_fill,-0.126891
SBUX,2019-07-01,A,forward_fill,-0.7373576666666667
SBUX,2019-07-15,A,forward_fill,-0.264691
SBUX,2019-07-29,B,linear_interpolation,0.44680513333333327
SBUX,2019-08-05,B,linear_interpolation,0.43635684999999996
SBUX,2019-08-12,B,linear_interpolation,0.42590856666666665
SBUX,2019-08-19,B,linear_interpolation,0.4154602833333333
SBUX,2019-10-07,A,forward_fill,0.455168
SBUX,2019-10-21,A,forward_fill,0.607118
SBUX,2019-11-18,A,forward_fill,0.0632956666666666
SBUX,2019-11-25,A,forward_fill,0.0632956666666666
SBUX,2019-12-09,A,forward_fill,0.0747419333333333
SBUX,2019-12-23,A,forward_fill,0.461202
SBUX,2019-12-30,A,forward_fill,0.461202
SBUX,2020-01-13,A,forward_fill,0.4421635
SBUX,2020-02-03,B,linear_interpolation,-0.24200758298319325
SBUX,2020-02-10,B,linear_interpolation,-0.007726221988795523
SBUX,2020-02-17,B,linear_interpolation,0.22655513900560226
SBUX,2020-05-25,A,forward_fill,0.38189325
SBUX,2020-07-13,A,forward_fill,0.018248
SBUX,2020-07-20,A,forward_fill,0.018248
SBUX,2020-08-03,B,linear_interpolation,-0.2771636875
SBUX,2020-08-10,B,linear_interpolation,-0.09917912499999998
SBUX,2020-08-17,B,linear_interpolation,0.07880543749999996
SBUX,2020-08-31,A,forward_fill,0.25679
SBUX,2020-09-21,A,forward_fill,0.770563
SBUX,2020-10-05,A,forward_fill,0.5845579999999999
SBUX,2020-10-19,A,forward_fill,0.052977
SBUX,2020-11-09,A,forward_fill,0.288144
SBUX,2020-11-23,A,forward_fill,0.4476766111111112
SBUX,2020-11-30,A,forward_fill,0.4476766111111112
SBUX,2020-12-21,A,forward_fill,-0.982023
SBUX,2020-12-28,A,forward_fill,-0.982023
SBUX,2021-01-18,A,forward_fill,0.2779965
SBUX,2021-02-08,A,forward_fill,-0.5576135
SBUX,2021-02-22,A,forward_fill,0.299241
SBUX,2021-03-08,A,forward_fill,0.836648
SBUX,2021-05-03,B,linear_interpolation,-0.15829657142857143
SBUX,2021-05-10,B,linear_interpolation,-0.32724842857142855
SBUX,2021-05-17,B,linear_interpolation,-0.4962002857142857
SBUX,2021-05-24,B,linear_interpolation,-0.6651521428571427
SBUX,2021-06-28,B,linear_interpolation,-0.3138405
SBUX,2021-07-05,B,linear_interpolation,-0.198848
SBUX,2021-07-12,B,linear_interpolation,-0.08385549999999997
SBUX,2021-08-02,B,linear_interpolation,0.10316805000000001
SBUX,2021-08-09,B,linear_interpolation,0.0904037
SBUX,2021-08-16,B,linear_interpolation,0.07763935
SBUX,2021-09-06,A,forward_fill,-0.881873
SBUX,2021-09-20,A,forward_fill,0.445226
SBUX,2021-10-04,A,forward_fill,0.3484601111111111
SBUX,2021-11-01,A,forward_fill,0.0843812583333333
SBUX,2021-11-29,A,forward_fill,-0.2496622499999999
SBUX,2022-02-28,A,forward_fill,-0.3328535555555555
SBUX,2022-07-25,A,forward_fill,-0.3347331666666666
SBUX,2022-11-07,A,forward_fill,-0.1200917666666666
SBUX,2022-12-19,A,forward_fill,-0.3711833076923077
SBUX,2023-01-02,A,forward_fill,-0.5865779999999999
SBUX,2023-01-09,A,forward_fill,-0.5865779999999999
SBUX,2023-04-17,A,forward_fill,0.03767
SBUX,2023-05-15,A,forward_fill,-0.6558315
SBUX,2023-05-29,A,forward_fill,-0.4493925
SBUX,2023-06-05,A,forward_fill,-0.4493925
SBUX,2023-07-10,A,forward_fill,-0.8062410555555556
SBUX,2023-09-04,A,forward_fill,-0.0336685
SBUX,2023-10-09,A,forward_fill,-0.222163
SBUX,2023-11-20,A,forward_fill,-0.3672647878787878
SBUX,2023-11-27,A,forward_fill,-0.3672647878787878
SBUX,2024-01-22,A,forward_fill,-0.929436
SBUX,2024-02-12,A,forward_fill,0.147009
SBUX,2024-04-01,A,forward_fill,0.21649
SBUX,2024-07-01,A,forward_fill,-0.955822
SBUX,2024-07-08,A,forward_fill,-0.955822
SBUX,2024-07-22,A,forward_fill,0.2905236666666666
SBUX,2024-09-02,A,forward_fill,-0.626497
SBUX,2025-04-14,A,forward_fill,-0.575544
SBUX,2025-05-19,A,forward_fill,0.1561405555555556
SBUX,2025-06-16,A,forward_fill,0.5050918888888889
SBUX,2025-07-14,A,forward_fill,0.38605525
SBUX,2025-08-04,A,forward_fill,-0.1513704615384615
SBUX,2025-08-11,A,forward_fill,-0.1513704615384615
SBUX,2025-08-25,A,forward_fill,-0.2308796666666666
SBUX,2025-09-15,A,forward_fill,0.6606316250000001
SBUX,2025-11-17,B,linear_interpolation,-0.4492475
SBUX,2025-11-24,B,linear_interpolation,-0.4492475
SBUX,2025-12-01,B,linear_interpolation,-0.4492475
SBUX,2025-12-08,B,linear_interpolation,-0.4492475
SBUX,2025-12-15,B,linear_interpolation,-0.4492475
SBUX,2025-12-22,B,linear_interpolation,-0.4492475
SBUX,2025-12-29,B,linear_interpolation,-0.4492475
UBER,2016-11-07,A,forward_fill,0.0119723749999999
UBER,2018-12-24,A,forward_fill,0.3093141909090909
UBER,2018-12-31,A,forward_fill,0.3093141909090909
UBER,2019-04-01,A,forward_fill,0.0206314689849624
UBER,2020-06-15,A,forward_fill,-0.5691506
UBER,2020-07-27,A,forward_fill,0.730721
UBER,2020-11-16,A,forward_fill,0.217736875
UBER,2021-01-04,A,forward_fill,-0.230321
UBER,2021-09-27,A,forward_fill,0.6699061944444444
UBER,2021-10-04,A,forward_fill,0.6699061944444444
UBER,2021-12-27,B,linear_interpolation,-0.7939553333333333
UBER,2022-01-03,B,linear_interpolation,-0.6257576666666667
UBER,2022-01-10,B,linear_interpolation,-0.45755999999999997
UBER,2022-01-17,B,linear_interpolation,-0.2893623333333333
UBER,2022-01-24,B,linear_interpolation,-0.12116466666666659
UBER,2022-02-14,A,forward_fill,0.1099022857142857
UBER,2022-08-15,A,forward_fill,-0.364842
UBER,2022-08-29,A,forward_fill,-0.0746594999999999
UBER,2022-09-19,A,forward_fill,-0.5311175636363636
UBER,2022-11-21,A,forward_fill,0.268717
UBER,2022-11-28,A,forward_fill,0.268717
UBER,2022-12-26,A,forward_fill,-0.56094125
UBER,2023-02-27,A,forward_fill,0.19211875
UBER,2023-03-20,A,forward_fill,-0.0750454
UBER,2023-05-15,A,forward_fill,-0.4120879999999999
UBER,2023-06-26,A,forward_fill,-0.279518
UBER,2023-09-11,A,forward_fill,0.916512
UBER,2023-09-18,A,forward_fill,0.916512
UBER,2023-10-09,A,forward_fill,-0.971527
UBER,2023-11-13,A,forward_fill,0.39983725
UBER,2024-01-01,A,forward_fill,0.446459
UBER,2024-01-22,A,forward_fill,-0.4400734375
UBER,2024-01-29,A,forward_fill,-0.4400734375
UBER,2024-02-19,A,forward_fill,0.43954925
UBER,2024-03-25,A,forward_fill,-0.1154643333333333
UBER,2024-04-01,A,forward_fill,-0.1154643333333333
UBER,2024-04-15,A,forward_fill,-0.4100915
UBER,2024-04-22,A,forward_fill,-0.4100915
UBER,2024-06-17,A,forward_fill,-0.6210125
UBER,2024-07-01,A,forward_fill,0.2946125555555556
UBER,2024-08-12,A,forward_fill,0.4238555
UBER,2024-09-02,A,forward_fill,-0.599692
UBER,2024-09-23,A,forward_fill,0.2288098333333333
UBER,2024-10-21,A,forward_fill,0.3488159999999999
UBER,2024-11-11,A,forward_fill,0.2835455
UBER,2024-12-02,A,forward_fill,-0.886631
UBER,2024-12-16,A,forward_fill,-0.333499
UBER,2025-01-13,A,forward_fill,-0.4077985
UBER,2025-03-31,A,forward_fill,0.0751385
UBER,2025-04-07,A,forward_fill,0.0751385
UBER,2025-07-07,A,forward_fill,-0.955152
UBER,2025-08-11,A,forward_fill,0.4533671333333333
UBER,2025-08-18,A,forward_fill,0.4533671333333333
UBER,2025-09-01,A,forward_fill,0.2803794166666666
UBER,2025-09-22,A,forward_fill,-0.939497
UBER,2025-11-10,B,linear_interpolation,-0.4144275
UBER,2025-11-17,B,linear_interpolation,-0.4144275
UBER,2025-11-24,B,linear_interpolation,-0.4144275
UBER,2025-12-01,B,linear_interpolation,-0.4144275
UBER,2025-12-08,B,linear_interpolation,-0.4144275
UBER,2025-12-15,B,linear_interpolation,-0.4144275
UBER,2025-12-22,B,linear_interpolation,-0.4144275
UBER,2025-12-29,B,linear_interpolation,-0.4144275
V,2015-01-19,A,forward_fill,0.1567683333333333
V,2015-04-06,A,forward_fill,-0.2256668333333333
V,2016-02-15,A,forward_fill,-0.1936429048913043
V,2016-12-19,A,forward_fill,-0.18477025
V,2018-09-03,A,forward_fill,0.034329
V,2019-12-23,A,forward_fill,-0.2339382083333333
V,2020-09-21,A,forward_fill,0.01472
V,2021-11-22,A,forward_fill,-0.5011918148148148
V,2021-12-27,A,forward_fill,0.6774055
V,2022-06-13,A,forward_fill,-0.395484375
V,2022-08-29,A,forward_fill,0.0255964999999999
V,2022-09-12,A,forward_fill,0.357695
V,2022-12-26,A,forward_fill,0.36751325
V,2023-05-15,A,forward_fill,-0.276061
V,2023-11-06,A,forward_fill,0.694741
V,2023-12-18,A,forward_fill,0.216861
V,2024-02-12,A,forward_fill,-0.3740465
V,2024-03-18,A,forward_fill,-0.4365295
V,2024-06-17,A,forward_fill,-0.79296325
V,2024-07-15,A,forward_fill,0.366779
V,2024-08-05,A,forward_fill,-0.0004639999999999
V,2024-08-12,A,forward_fill,-0.0004639999999999
V,2024-10-07,A,forward_fill,0.19167975
V,2024-11-04,A,forward_fill,-0.2057638333333333
V,2024-12-23,A,forward_fill,-0.497228
V,2024-12-30,A,forward_fill,-0.497228
V,2025-02-03,A,forward_fill,-0.136630125
V,2025-02-10,A,forward_fill,-0.136630125
V,2025-11-17,B,linear_interpolation,0.2704414444444444
V,2025-11-24,B,linear_interpolation,0.2704414444444444
V,2025-12-01,B,linear_interpolation,0.2704414444444444
V,2025-12-08,B,linear_interpolation,0.2704414444444444
V,2025-12-15,B,linear_interpolation,0.2704414444444444
V,2025-12-22,B,linear_interpolation,0.2704414444444444
V,2025-12-29,B,linear_interpolation,0.2704414444444444
WMT,2015-01-05,B,linear_interpolation,
WMT,2015-01-12,B,linear_interpolation,
WMT,2015-01-19,B,linear_interpolation,
WMT,2015-02-09,A,forward_fill,-0.0522715
WMT,2015-04-27,A,forward_fill,-0.4096661
WMT,2015-07-27,A,forward_fill,0.052688819047619
WMT,2015-08-10,A,forward_fill,0.012468
WMT,2015-09-14,A,forward_fill,-0.686823
WMT,2016-02-08,A,forward_fill,-0.461491
WMT,2016-03-07,A,forward_fill,-0.271839
WMT,2016-03-21,A,forward_fill,0.053401
WMT,2016-04-25,A,forward_fill,0.314046
WMT,2016-07-18,A,forward_fill,-0.78202
WMT,2016-10-10,A,forward_fill,-0.3652243571428571
WMT,2016-10-24,A,forward_fill,0.5049680000000001
WMT,2016-11-28,A,forward_fill,-0.980704
WMT,2016-12-12,A,forward_fill,0.4674916666666666
WMT,2016-12-19,A,forward_fill,0.4674916666666666
WMT,2017-03-06,A,forward_fill,-0.782583
WMT,2017-05-22,A,forward_fill,0.1119035999999999
WMT,2017-07-03,A,forward_fill,-0.905846
WMT,2017-09-04,A,forward_fill,-0.12935
WMT,2017-09-11,A,forward_fill,-0.12935
WMT,2017-10-30,A,forward_fill,-0.0512844444444444
WMT,2018-01-01,A,forward_fill,-0.345585
WMT,2018-07-02,A,forward_fill,-0.6379925
WMT,2018-09-10,A,forward_fill,0.2756448333333333
WMT,2018-09-17,A,forward_fill,0.2756448333333333
WMT,2018-11-05,A,forward_fill,0.251274
WMT,2018-11-26,A,forward_fill,0.324209
WMT,2019-03-25,A,forward_fill,-0.2915816666666667
WMT,2019-12-30,A,forward_fill,-0.1484733333333333
WMT,2020-02-03,A,forward_fill,-0.2207937083333333
WMT,2020-08-03,A,forward_fill,-0.2330502857142857
WMT,2021-01-04,A,forward_fill,-0.767478
WMT,2021-08-23,A,forward_fill,0.1124675657894736
WMT,2021-09-27,A,forward_fill,0.364888
WMT,2021-11-08,A,forward_fill,0.019284
WMT,2022-02-28,A,forward_fill,0.6603815
WMT,2022-05-02,A,forward_fill,-0.90478
WMT,2022-07-18,A,forward_fill,0.07184
WMT,2022-09-12,A,forward_fill,0.2633446666666666
WMT,2022-12-26,A,forward_fill,0.32639725
WMT,2023-01-09,A,forward_fill,-0.227232
WMT,2023-05-01,A,forward_fill,-0.0730335
WMT,2023-05-08,A,forward_fill,-0.0730335
WMT,2023-06-19,A,forward_fill,-0.669689
WMT,2023-06-26,A,forward_fill,-0.669689
WMT,2023-07-10,A,forward_fill,-0.34444125
WMT,2023-08-07,A,forward_fill,0.2208965
WMT,2023-09-25,A,forward_fill,-0.952543
WMT,2023-10-16,A,forward_fill,0.861826
WMT,2023-10-23,A,forward_fill,0.861826
WMT,2023-11-06,A,forward_fill,0.61201
WMT,2023-11-20,A,forward_fill,-0.51779975
WMT,2024-01-01,A,forward_fill,-0.199573
WMT,2024-01-08,A,forward_fill,-0.199573
WMT,2024-03-18,A,forward_fill,-0.3914072222222222
WMT,2024-08-05,A,forward_fill,-0.767541
WMT,2024-09-02,A,forward_fill,-0.4531239999999999
WMT,2024-09-30,A,forward_fill,-0.342994
WMT,2024-10-28,A,forward_fill,-0.071729625
WMT,2025-11-10,B,linear_interpolation,-0.477644
WMT,2025-11-17,B,linear_interpolation,-0.477644
WMT,2025-11-24,B,linear_interpolation,-0.477644
WMT,2025-12-01,B,linear_interpolation,-0.477644
WMT,2025-12-08,B,linear_interpolation,-0.477644
WMT,2025-12-15,B,linear_interpolation,-0.477644
WMT,2025-12-22,B,linear_interpolation,-0.477644
WMT,2025-12-29,B,linear_interpolation,-0.477644
WFC,2015-01-05,A,forward_fill,
WFC,2015-04-27,A,forward_fill,-0.094227875
WFC,2015-06-29,A,forward_fill,-0.5120549999999999
WFC,2015-08-03,A,forward_fill,-0.264479
WFC,2015-09-21,A,forward_fill,-0.0316036666666666
WFC,2015-10-26,A,forward_fill,0.3406173333333333
WFC,2015-11-23,A,forward_fill,-0.1711381111111111
WFC,2015-12-28,A,forward_fill,-0.4695835
WFC,2016-01-04,A,forward_fill,-0.4695835
WFC,2016-01-25,A,forward_fill,-0.855233
WFC,2016-02-29,A,forward_fill,-0.055544
WFC,2016-04-18,A,forward_fill,-0.5238560476190477
WFC,2016-05-09,A,forward_fill,-0.1526288333333333
WFC,2016-05-16,A,forward_fill,-0.1526288333333333
WFC,2016-05-30,B,linear_interpolation,-0.559596875
WFC,2016-06-06,B,linear_interpolation,-0.6384689166666666
WFC,2016-06-13,B,linear_interpolation,-0.7173409583333332
WFC,2016-07-04,A,forward_fill,0.0591996
WFC,2016-07-25,A,forward_fill,-0.2449917777777777
WFC,2017-09-25,A,forward_fill,-0.4402601499999999
WFC,2018-09-24,A,forward_fill,-0.1585959166666666
WFC,2019-01-28,A,forward_fill,0.1619563333333333
WFC,2019-02-18,A,forward_fill,-0.19601
WFC,2019-05-06,A,forward_fill,-0.2434856666666666
WFC,2019-05-27,A,forward_fill,-0.0270019999999999
WFC,2019-06-24,A,forward_fill,-0.974729
WFC,2019-07-08,A,forward_fill,-0.486101
WFC,2019-08-12,A,forward_fill,-0.707611
WFC,2019-09-02,A,forward_fill,-0.67768
WFC,2019-09-30,A,forward_fill,0.2782153333333333
WFC,2019-11-18,A,forward_fill,-0.09432675
WFC,2019-11-25,A,forward_fill,-0.09432675
WFC,2019-12-16,B,linear_interpolation,0.38317162499999996
WFC,2019-12-23,B,linear_interpolation,0.10996724999999996
WFC,2019-12-30,B,linear_interpolation,-0.1632371250000001
WFC,2020-01-06,B,linear_interpolation,-0.43644150000000004
WFC,2020-03-23,A,forward_fill,-0.505483
WFC,2020-05-11,A,forward_fill,-0.1645085
WFC,2020-05-18,A,forward_fill,-0.1645085
WFC,2020-08-03,A,forward_fill,0.206441
WFC,2020-09-14,A,forward_fill,-0.302758
WFC,2020-11-16,B,linear_interpolation,-0.024526099999999995
WFC,2020-11-23,B,linear_interpolation,0.0035018000000000063
WFC,2020-11-30,B,linear_interpolation,0.031529700000000015
WFC,2020-12-07,B,linear_interpolation,0.05955760000000001
WFC,2020-12-21,A,forward_fill,0.0875855
WFC,2020-12-28,A,forward_fill,0.0875855
WFC,2021-01-18,B,linear_interpolation,0.08382585714285712
WFC,2021-01-25,B,linear_interpolation,0.13353573809523805
WFC,2021-02-01,B,linear_interpolation,0.18324561904761894
WFC,2021-03-01,A,forward_fill,0.1875922857142857
WFC,2021-03-22,A,forward_fill,-0.3105286
WFC,2021-05-24,B,linear_interpolation,0.44125937499999995
WFC,2021-05-31,B,linear_interpolation,0.3295170833333333
WFC,2021-06-07,B,linear_interpolation,0.21777479166666663
WFC,2021-06-21,A,forward_fill,0.1060325
WFC,2021-08-02,A,forward_fill,0.28049375
WFC,2021-09-20,A,forward_fill,-0.5462275
WFC,2021-10-25,A,forward_fill,-0.930479
WFC,2021-11-08,B,linear_interpolation,0.0650306
WFC,2021-11-15,B,linear_interpolation,0.0327562
WFC,2021-11-22,B,linear_interpolation,0.00048180000000000445
WFC,2021-11-29,B,linear_interpolation,-0.031792600000000004
WFC,2021-12-20,B,linear_interpolation,0.004085111111111098
WFC,2021-12-27,B,linear_interpolation,0.0316092222222222
WFC,2022-01-03,B,linear_interpolation,0.0591333333333333
WFC,2022-02-21,A,forward_fill,-0.2096125
WFC,2022-03-07,A,forward_fill,-0.226347
WFC,2022-03-21,A,forward_fill,0.447589
WFC,2022-03-28,A,forward_fill,0.447589
WFC,2022-04-18,B,linear_interpolation,-0.19782840000000002
WFC,2022-04-25,B,linear_interpolation,-0.251765675
WFC,2022-05-02,B,linear_interpolation,-0.30570295
WFC,2022-05-09,B,linear_interpolation,-0.359640225
WFC,2022-05-23,A,forward_fill,-0.4135775
WFC,2022-07-04,A,forward_fill,0.0263391249999999
WFC,2022-07-25,B,linear_interpolation,-0.19711700000000001
WFC,2022-08-01,B,linear_interpolation,-0.259259
WFC,2022-08-08,B,linear_interpolation,-0.321401
WFC,2022-08-15,B,linear_interpolation,-0.38354299999999997
WFC,2022-09-05,A,forward_fill,-0.953901
WFC,2022-09-19,A,forward_fill,-0.7332153333333333
WFC,2022-10-17,A,forward_fill,0.1785235454545454
WFC,2022-10-24,A,forward_fill,0.1785235454545454
WFC,2022-11-28,B,linear_interpolation,-0.7284496265015015
WFC,2022-12-05,B,linear_interpolation,-0.716419253003003
WFC,2022-12-12,B,linear_interpolation,-0.7043888795045046
WFC,2022-12-26,A,forward_fill,-0.692358506006006
WFC,2023-01-02,A,forward_fill,-0.692358506006006
WFC,2023-02-06,A,forward_fill,-0.107768
WFC,2023-03-20,A,forward_fill,-0.9832986666666668
WFC,2023-04-03,A,forward_fill,-0.978934
WFC,2023-04-17,A,forward_fill,-0.145287
WFC,2023-05-22,B,linear_interpolation,-0.3282315384615384
WFC,2023-05-29,B,linear_interpolation,-0.2655776153846154
WFC,2023-06-05,B,linear_interpolation,-0.20292369230769233
WFC,2023-06-12,B,linear_interpolation,-0.14026976923076928
WFC,2023-06-19,B,linear_interpolation,-0.0776158461538462
WFC,2023-06-26,B,linear_interpolation,-0.014961923076923178
WFC,2023-07-17,A,forward_fill,0.0561379999999999
WFC,2023-08-14,A,forward_fill,-0.8719015
WFC,2023-09-25,A,forward_fill,-0.832921
WFC,2023-10-16,A,forward_fill,-0.1342036666666666
WFC,2023-10-23,A,forward_fill,-0.1342036666666666
WFC,2023-11-06,A,forward_fill,0.569787
WFC,2023-11-13,A,forward_fill,0.569787
WFC,2023-12-25,A,forward_fill,0.311898
WFC,2024-01-01,A,forward_fill,0.311898
WFC,2024-01-15,A,forward_fill,-0.8361915
WFC,2024-01-29,A,forward_fill,0.122783
WFC,2024-02-05,A,forward_fill,0.122783
WFC,2024-02-19,A,forward_fill,-0.6909164166666666
WFC,2024-03-04,B,linear_interpolation,-0.3987334166666667
WFC,2024-03-11,B,linear_interpolation,-0.47574683333333334
WFC,2024-03-18,B,linear_interpolation,-0.55276025
WFC,2024-03-25,B,linear_interpolation,-0.6297736666666667
WFC,2024-04-01,B,linear_interpolation,-0.7067870833333334
WFC,2024-04-22,A,forward_fill,-0.880415
WFC,2024-04-29,A,forward_fill,-0.880415
WFC,2024-05-13,B,linear_interpolation,0.11229746666666665
WFC,2024-05-20,B,linear_interpolation,0.004656933333333307
WFC,2024-05-27,B,linear_interpolation,-0.10298360000000004
WFC,2024-06-03,B,linear_interpolation,-0.21062413333333338
WFC,2024-06-17,B,linear_interpolation,-0.4016345
WFC,2024-06-24,B,linear_interpolation,-0.48500433333333337
WFC,2024-07-01,B,linear_interpolation,-0.5683741666666666
WFC,2024-07-29,B,linear_interpolation,-0.162182875
WFC,2024-08-05,B,linear_interpolation,-0.08614775
WFC,2024-08-12,B,linear_interpolation,-0.010112624999999986
WFC,2024-08-26,A,forward_fill,0.0659225
WFC,2024-09-23,A,forward_fill,-0.319963
WFC,2024-09-30,A,forward_fill,-0.319963
WFC,2024-10-28,B,linear_interpolation,0.27835999999999994
WFC,2024-11-04,B,linear_interpolation,0.07797099999999996
WFC,2024-11-11,B,linear_interpolation,-0.12241800000000003
WFC,2024-11-18,B,linear_interpolation,-0.32280700000000007
WFC,2024-12-23,B,linear_interpolation,-0.015895166666666675
