company_id,ticker,article_date,n_articles,mean_stance,median_stance,weighted_mean_stance
3,MSFT,2025-11-17,7,-0.17303842857142857,-0.18774,-0.17303842857142857
3,MSFT,2025-11-18,15,0.06910173333333333,0.220585,0.06910173333333333
3,MSFT,2025-11-19,18,0.25961755555555555,0.364127,0.25961755555555555
3,MSFT,2025-11-20,7,-0.07357914285714287,0.052643,-0.07357914285714287
3,MSFT,2025-11-21,2,-0.15221350000000003,-0.15221350000000003,-0.15221350000000003
3,MSFT,2025-11-22,1,-0.604997,-0.604997,-0.604997
3,MSFT,2025-11-23,1,-0.197671,-0.197671,-0.197671
3,MSFT,2025-11-24,4,-0.0040762500000000035,-0.1569815,-0.0040762500000000035
3,MSFT,2025-11-25,6,0.08791033333333331,0.391874,0.08791033333333331
3,MSFT,2025-11-26,11,-0.0008856363636363662,-0.145765,-0.0008856363636363662
3,MSFT,2025-11-27,1,-0.145299,-0.145299,-0.145299
3,MSFT,2025-11-28,4,0.04974100000000001,0.22969650000000003,0.04974100000000001
3,MSFT,2025-11-29,4,-0.94725975,-0.945047,-0.94725975
3,MSFT,2025-11-30,2,-0.090419,-0.090419,-0.090419
3,MSFT,2025-12-01,1,0.372289,0.372289,0.372289
3,MSFT,2025-12-02,11,0.27151536363636364,0.176893,0.27151536363636364
3,MSFT,2025-12-03,12,-0.6756628333333333,-0.858556,-0.6756628333333333
3,MSFT,2025-12-04,6,-0.2202995,-0.219762,-0.2202995
3,MSFT,2025-12-05,6,0.24382833333333334,0.289117,0.24382833333333334
3,MSFT,2025-12-06,2,-0.013560500000000003,-0.013560500000000003,-0.013560500000000003
3,MSFT,2025-12-07,2,-0.068061,-0.068061,-0.068061
3,MSFT,2025-12-08,5,-0.006239400000000006,0.129621,-0.006239400000000006
3,MSFT,2025-12-09,34,0.5954930588235294,0.673334,0.5954930588235294
3,MSFT,2025-12-10,29,0.6168672068965517,0.72692,0.6168672068965517
3,MSFT,2025-12-11,19,0.0905972105263158,0.08944,0.0905972105263158
3,MSFT,2025-12-12,20,0.16938150000000002,0.27133549999999995,0.16938150000000002
3,MSFT,2025-12-13,3,0.6348126666666666,0.599529,0.6348126666666666
3,MSFT,2025-12-14,3,-0.044564,-0.106519,-0.044564
3,MSFT,2025-12-15,9,0.08279833333333336,0.135623,0.08279833333333336
3,MSFT,2025-12-16,2,-0.0469435,-0.0469435,-0.0469435
3,MSFT,2025-12-17,2,0.5343755,0.5343755,0.5343755
3,MSFT,2025-12-18,6,0.0811615,0.064911,0.0811615
3,MSFT,2025-12-19,3,-0.126116,-0.105586,-0.126116
3,MSFT,2025-12-20,1,0.580418,0.580418,0.580418
3,MSFT,2025-12-21,10,0.1290912,0.2995685,0.1290912
3,MSFT,2025-12-22,6,-0.30172933333333335,-0.2715435,-0.30172933333333335
3,MSFT,2025-12-23,3,-0.27945200000000003,-0.38459,-0.27945200000000003
3,MSFT,2025-12-24,6,-0.044466666666666675,0.0513635,-0.044466666666666675
3,MSFT,2025-12-25,3,-0.28884866666666664,-0.111013,-0.28884866666666664
3,MSFT,2025-12-26,5,-0.07442679999999999,-0.133862,-0.07442679999999999
3,MSFT,2025-12-27,5,0.1480256,0.093737,0.1480256
3,MSFT,2025-12-28,2,0.2983275,0.2983275,0.2983275
3,MSFT,2025-12-29,7,-0.492678,-0.537945,-0.492678
3,MSFT,2025-12-30,4,-0.1675625,0.0290605,-0.1675625
3,MSFT,2025-12-31,2,0.0996465,0.0996465,0.0996465
19,NFLX,2015-01-01,5,0.046491399999999995,0.003458,0.046491399999999995
19,NFLX,2015-01-02,4,0.00286125,0.008991,0.00286125
19,NFLX,2015-01-03,3,-0.09595333333333335,0.005258,-0.09595333333333335
19,NFLX,2015-01-04,8,-0.34163475,-0.3769995,-0.34163475
19,NFLX,2015-01-05,23,0.06110452173913044,0.018136,0.06110452173913044
19,NFLX,2015-01-06,3,0.1180263333333333,-0.006861,0.1180263333333333
19,NFLX,2015-01-07,33,0.03425942424242424,0.02016,0.03425942424242424
19,NFLX,2015-01-08,9,-0.01852722222222223,0.018363,-0.01852722222222223
19,NFLX,2015-01-09,10,0.1470949,0.08016999999999999,0.1470949
19,NFLX,2015-01-10,6,0.12380416666666666,0.071196,0.12380416666666666
19,NFLX,2015-01-12,7,-0.09519414285714285,-0.080461,-0.09519414285714285
19,NFLX,2015-01-13,5,-0.0879436,-0.0861,-0.0879436
19,NFLX,2015-01-14,7,-0.025485142857142852,0.015175,-0.025485142857142852
19,NFLX,2015-01-15,3,0.044592,0.018712,0.044592
19,NFLX,2015-01-16,6,0.031249666666666676,0.10975149999999999,0.031249666666666676
19,NFLX,2015-01-17,3,0.19124333333333335,0.091505,0.19124333333333335
19,NFLX,2015-01-18,3,-0.278056,-0.552529,-0.278056
19,NFLX,2015-01-19,10,-0.0615343,0.0110495,-0.0615343
19,NFLX,2015-01-20,45,0.26482151111111113,0.032437,0.26482151111111113
19,NFLX,2015-01-21,26,0.14729526923076922,0.0254735,0.14729526923076922
19,NFLX,2015-01-22,20,0.08768925,0.038969500000000004,0.08768925
19,NFLX,2015-01-23,10,-0.028229500000000008,0.0182355,-0.028229500000000008
19,NFLX,2015-01-24,6,0.10035333333333334,0.0709905,0.10035333333333334
19,NFLX,2015-01-25,2,0.0274485,0.0274485,0.0274485
19,NFLX,2015-01-26,13,-0.008271538461538459,0.000121,-0.008271538461538459
19,NFLX,2015-01-27,8,0.089166875,0.026061,0.089166875
19,NFLX,2015-01-28,13,0.08210546153846154,0.027977,0.08210546153846154
19,NFLX,2015-01-29,7,0.012523428571428566,-0.027928,0.012523428571428566
19,NFLX,2015-01-30,8,0.08302975,0.025205500000000002,0.08302975
19,NFLX,2015-02-01,2,-0.11718899999999999,-0.11718899999999999,-0.11718899999999999
19,NFLX,2015-02-02,13,-0.1459113076923077,0.007099,-0.1459113076923077
19,NFLX,2015-02-03,5,-0.4552872,-0.314249,-0.4552872
19,NFLX,2015-02-04,31,0.01858241935483871,0.008648,0.01858241935483871
19,NFLX,2015-02-05,10,-0.08664849999999999,0.0128805,-0.08664849999999999
19,NFLX,2015-02-06,22,0.10795300000000001,0.10544200000000001,0.10795300000000001
19,NFLX,2015-02-07,6,-0.08645683333333332,0.0536055,-0.08645683333333332
19,NFLX,2015-02-08,5,-0.04770080000000001,-0.020685,-0.04770080000000001
19,NFLX,2015-02-09,34,0.09290567647058824,0.0403365,0.09290567647058824
19,NFLX,2015-02-10,11,0.20179854545454542,0.068857,0.20179854545454542
19,NFLX,2015-02-11,36,-0.13607516666666666,-0.016364,-0.13607516666666666
19,NFLX,2015-02-12,10,-0.1740328,-0.1319905,-0.1740328
19,NFLX,2015-02-13,6,0.037627,0.015394000000000001,0.037627
19,NFLX,2015-02-14,1,0.074242,0.074242,0.074242
19,NFLX,2015-02-16,7,0.08236571428571428,0.01885,0.08236571428571428
19,NFLX,2015-02-17,5,0.0608366,0.050261,0.0608366
19,NFLX,2015-02-18,6,-0.04373716666666667,0.025005,-0.04373716666666667
19,NFLX,2015-02-19,5,-0.025791200000000004,-0.016086,-0.025791200000000004
19,NFLX,2015-02-20,4,0.06809175,0.053592499999999994,0.06809175
19,NFLX,2015-02-21,2,0.02131,0.02131,0.02131
19,NFLX,2015-02-22,3,0.09454133333333332,0.002033,0.09454133333333332
19,NFLX,2015-02-23,1,-0.005221,-0.005221,-0.005221
19,NFLX,2015-02-24,30,0.023221866666666664,0.019083500000000003,0.023221866666666664
19,NFLX,2015-02-25,18,0.0859546111111111,0.0222585,0.0859546111111111
19,NFLX,2015-02-26,7,0.12208300000000001,0.11779,0.12208300000000001
19,NFLX,2015-02-27,18,0.266301,0.108797,0.266301
19,NFLX,2015-02-28,6,0.22237966666666664,0.1014275,0.22237966666666664
19,NFLX,2015-03-01,5,-0.17728660000000002,0.012871,-0.17728660000000002
19,NFLX,2015-03-02,19,-0.028113157894736843,0.025351,-0.028113157894736843
19,NFLX,2015-03-03,18,0.09133933333333333,0.044031,0.09133933333333333
19,NFLX,2015-03-04,27,-0.041560518518518524,0.038676,-0.041560518518518524
19,NFLX,2015-03-05,17,0.007252352941176469,0.035686,0.007252352941176469
19,NFLX,2015-03-06,4,-0.23796074999999997,-0.166686,-0.23796074999999997
19,NFLX,2015-03-07,1,0.042752,0.042752,0.042752
19,NFLX,2015-03-08,3,0.279007,0.243384,0.279007
19,NFLX,2015-03-09,7,-0.0456757142857143,0.010131,-0.0456757142857143
19,NFLX,2015-03-10,18,-0.045269555555555556,0.006540000000000001,-0.045269555555555556
19,NFLX,2015-03-11,12,0.009006583333333333,0.0090185,0.009006583333333333
19,NFLX,2015-03-12,4,-0.1341945,0.00206,-0.1341945
19,NFLX,2015-03-13,1,0.005135,0.005135,0.005135
19,NFLX,2015-03-15,1,-0.975239,-0.975239,-0.975239
19,NFLX,2015-03-16,11,-0.21531372727272727,-0.042529,-0.21531372727272727
19,NFLX,2015-03-17,6,-0.1470145,-0.013263,-0.1470145
19,NFLX,2015-03-18,13,-0.04690784615384615,-0.014888,-0.04690784615384615
19,NFLX,2015-03-19,10,-0.10897800000000002,0.0058855,-0.10897800000000002
19,NFLX,2015-03-20,12,0.016676333333333335,0.0604745,0.016676333333333335
19,NFLX,2015-03-21,3,-0.4058466666666667,-0.515858,-0.4058466666666667
19,NFLX,2015-03-22,5,0.2802748,0.079794,0.2802748
19,NFLX,2015-03-23,12,0.06202191666666667,0.029726000000000002,0.06202191666666667
19,NFLX,2015-03-24,7,-0.017616571428571426,0.003122,-0.017616571428571426
19,NFLX,2015-03-25,10,0.1591944,0.030753000000000003,0.1591944
19,NFLX,2015-03-26,2,0.017076,0.017076,0.017076
19,NFLX,2015-03-27,1,0.698578,0.698578,0.698578
19,NFLX,2015-03-29,2,-0.055395,-0.055395,-0.055395
19,NFLX,2015-03-30,6,0.03534883333333333,0.0620405,0.03534883333333333
19,NFLX,2015-03-31,14,-0.010118857142857143,0.0181085,-0.010118857142857143
19,NFLX,2015-04-01,11,0.00465618181818182,0.011057,0.00465618181818182
19,NFLX,2015-04-02,38,0.09466047368421053,0.039555,0.09466047368421053
19,NFLX,2015-04-03,19,0.05568652631578947,0.0309,0.05568652631578947
19,NFLX,2015-04-04,2,0.1589235,0.1589235,0.1589235
19,NFLX,2015-04-06,20,0.022146000000000006,0.0355345,0.022146000000000006
19,NFLX,2015-04-07,16,0.1369235,0.06939000000000001,0.1369235
19,NFLX,2015-04-08,17,0.02806023529411764,-0.00343,0.02806023529411764
19,NFLX,2015-04-09,32,-0.0049277499999999955,0.0008585000000000001,-0.0049277499999999955
19,NFLX,2015-04-10,20,0.16058765000000003,0.044188500000000006,0.16058765000000003
19,NFLX,2015-04-11,3,0.014603666666666673,-0.005234,0.014603666666666673
19,NFLX,2015-04-12,1,0.230268,0.230268,0.230268
19,NFLX,2015-04-13,13,0.11238107692307692,0.034602,0.11238107692307692
19,NFLX,2015-04-14,19,-0.06598305263157896,0.01762,-0.06598305263157896
19,NFLX,2015-04-15,45,0.2419845333333333,0.079131,0.2419845333333333
19,NFLX,2015-04-16,32,0.32786303125,0.459696,0.32786303125
19,NFLX,2015-04-17,5,-0.3315368,-0.511356,-0.3315368
19,NFLX,2015-04-18,9,-0.09841911111111111,-0.068246,-0.09841911111111111
19,NFLX,2015-04-19,2,0.240179,0.240179,0.240179
19,NFLX,2015-04-20,9,0.1580862222222222,0.187652,0.1580862222222222
19,NFLX,2015-04-21,46,0.11984560869565217,0.04296850000000001,0.11984560869565217
19,NFLX,2015-04-22,26,-0.03245976923076922,0.00933,-0.03245976923076922
19,NFLX,2015-04-23,17,-0.010644411764705881,0.004927,-0.010644411764705881
19,NFLX,2015-04-24,7,-0.07405957142857143,0.00612,-0.07405957142857143
19,NFLX,2015-04-25,4,0.1344475,0.11501449999999999,0.1344475
19,NFLX,2015-04-26,1,0.049795,0.049795,0.049795
19,NFLX,2015-04-27,4,0.1067075,0.0493385,0.1067075
19,NFLX,2015-04-28,6,0.255676,0.23113250000000002,0.255676
19,NFLX,2015-04-29,17,-0.015891529411764707,0.001862,-0.015891529411764707
19,NFLX,2015-04-30,12,0.04034466666666667,0.016694999999999998,0.04034466666666667
19,NFLX,2015-05-01,6,0.04613766666666667,0.0173175,0.04613766666666667
19,NFLX,2015-05-02,1,-0.827454,-0.827454,-0.827454
19,NFLX,2015-05-04,3,-0.16611566666666666,0.007712,-0.16611566666666666
19,NFLX,2015-05-05,11,0.17845063636363637,0.380289,0.17845063636363637
19,NFLX,2015-05-06,8,-0.0009042499999999986,0.0007655000000000001,-0.0009042499999999986
19,NFLX,2015-05-07,20,-0.05586685,0.0005804999999999986,-0.05586685
19,NFLX,2015-05-08,15,-0.073138,0.010298,-0.073138
19,NFLX,2015-05-09,1,0.137631,0.137631,0.137631
19,NFLX,2015-05-10,2,0.013166500000000001,0.013166500000000001,0.013166500000000001
19,NFLX,2015-05-11,8,-0.006030000000000001,0.0089485,-0.006030000000000001
19,NFLX,2015-05-12,5,0.0168088,0.010935,0.0168088
19,NFLX,2015-05-13,17,0.03982488235294118,0.00307400000000001,0.03982488235294118
19,NFLX,2015-05-14,1,-0.098049,-0.098049,-0.098049
19,NFLX,2015-05-15,34,0.21858376470588237,0.139656,0.21858376470588237
19,NFLX,2015-05-16,3,0.287577,0.034694,0.287577
19,NFLX,2015-05-17,1,0.025049,0.025049,0.025049
19,NFLX,2015-05-18,1,-0.447614,-0.447614,-0.447614
19,NFLX,2015-05-19,14,0.1545512857142857,0.0436445,0.1545512857142857
19,NFLX,2015-05-20,15,0.02441673333333334,0.007545,0.02441673333333334
19,NFLX,2015-05-21,23,0.07190578260869565,0.012008,0.07190578260869565
19,NFLX,2015-05-22,25,0.1151802,0.036672,0.1151802
19,NFLX,2015-05-23,1,0.066925,0.066925,0.066925
19,NFLX,2015-05-24,2,0.2168605,0.2168605,0.2168605
19,NFLX,2015-05-25,4,-0.06532950000000003,0.0621855,-0.06532950000000003
19,NFLX,2015-05-26,6,0.04104633333333333,0.030119,0.04104633333333333
19,NFLX,2015-05-27,8,0.05124825,0.0326895,0.05124825
19,NFLX,2015-05-28,12,-0.27482025,-0.067373,-0.27482025
19,NFLX,2015-05-29,7,0.12876442857142859,0.027626,0.12876442857142859
19,NFLX,2015-05-30,1,0.009418,0.009418,0.009418
19,NFLX,2015-05-31,5,0.25665360000000004,0.157398,0.25665360000000004
19,NFLX,2015-06-01,14,-0.13087564285714287,0.001751999999999999,-0.13087564285714287
19,NFLX,2015-06-02,26,-0.018551,0.0007500000000000015,-0.018551
19,NFLX,2015-06-03,9,0.04524455555555556,0.089333,0.04524455555555556
19,NFLX,2015-06-04,5,-0.0187688,0.032022,-0.0187688
19,NFLX,2015-06-05,9,-0.05549022222222223,0.016574,-0.05549022222222223
19,NFLX,2015-06-06,11,0.05085854545454545,0.046587,0.05085854545454545
19,NFLX,2015-06-07,4,0.010081999999999978,-0.032194,0.010081999999999978
19,NFLX,2015-06-08,35,0.08413708571428571,0.032566,0.08413708571428571
19,NFLX,2015-06-09,33,0.11432854545454545,0.014329,0.11432854545454545
19,NFLX,2015-06-10,22,0.12271672727272726,0.0582485,0.12271672727272726
19,NFLX,2015-06-11,19,0.08470468421052632,0.019132,0.08470468421052632
19,NFLX,2015-06-12,14,-0.04441899999999999,0.012473499999999998,-0.04441899999999999
19,NFLX,2015-06-13,3,-0.33867566666666665,-0.055501,-0.33867566666666665
19,NFLX,2015-06-14,6,0.10202183333333333,0.08366799999999999,0.10202183333333333
19,NFLX,2015-06-15,14,0.04020571428571429,0.053912,0.04020571428571429
19,NFLX,2015-06-16,12,0.07395641666666665,0.0957695,0.07395641666666665
19,NFLX,2015-06-17,24,-0.20604879166666668,-0.012255,-0.20604879166666668
19,NFLX,2015-06-18,10,-0.05949070000000001,0.0083265,-0.05949070000000001
19,NFLX,2015-06-19,13,-0.015777230769230766,0.017533,-0.015777230769230766
19,NFLX,2015-06-20,2,-0.05545850000000001,-0.05545850000000001,-0.05545850000000001
19,NFLX,2015-06-21,3,0.08370433333333334,0.082021,0.08370433333333334
19,NFLX,2015-06-22,15,0.09525099999999999,0.00699,0.09525099999999999
19,NFLX,2015-06-23,22,-0.028262045454545456,0.0114825,-0.028262045454545456
19,NFLX,2015-06-24,22,-0.18701290909090906,-0.0594755,-0.18701290909090906
19,NFLX,2015-06-25,17,0.013774235294117658,-0.013432,0.013774235294117658
19,NFLX,2015-06-26,6,0.12311666666666665,-0.015435999999999998,0.12311666666666665
19,NFLX,2015-06-27,4,0.303349,0.27401349999999997,0.303349
19,NFLX,2015-06-28,2,0.08974,0.08974,0.08974
19,NFLX,2015-06-29,3,-0.20909933333333333,-0.019123,-0.20909933333333333
19,NFLX,2015-06-30,4,0.0019459999999999998,0.00506,0.0019459999999999998
19,NFLX,2015-07-01,10,-0.2281222,-0.018515,-0.2281222
19,NFLX,2015-07-02,12,0.025223083333333337,0.0143695,0.025223083333333337
19,NFLX,2015-07-03,5,0.018647599999999993,-0.014681,0.018647599999999993
19,NFLX,2015-07-04,2,-0.1230475,-0.1230475,-0.1230475
19,NFLX,2015-07-05,2,-0.0585035,-0.0585035,-0.0585035
19,NFLX,2015-07-06,12,-0.16117233333333333,-0.118515,-0.16117233333333333
19,NFLX,2015-07-07,23,0.121031,0.088357,0.121031
19,NFLX,2015-07-08,19,0.09137947368421052,0.024526,0.09137947368421052
19,NFLX,2015-07-09,6,0.10780566666666669,-0.012060499999999998,0.10780566666666669
19,NFLX,2015-07-10,10,0.0251655,0.0276795,0.0251655
19,NFLX,2015-07-11,2,-0.40357,-0.40357,-0.40357
19,NFLX,2015-07-12,2,0.037341999999999986,0.037341999999999986,0.037341999999999986
19,NFLX,2015-07-13,10,0.0009548999999999988,0.032208,0.0009548999999999988
19,NFLX,2015-07-14,11,-0.11923481818181819,-0.000186,-0.11923481818181819
19,NFLX,2015-07-15,43,0.2189836511627907,0.32064,0.2189836511627907
19,NFLX,2015-07-16,23,-0.041516304347826084,0.042408,-0.041516304347826084
19,NFLX,2015-07-17,10,0.0792157,0.069282,0.0792157
19,NFLX,2015-07-18,1,0.761392,0.761392,0.761392
19,NFLX,2015-07-19,4,-0.022061249999999998,0.048069,-0.022061249999999998
19,NFLX,2015-07-20,4,0.029383750000000014,0.189419,0.029383750000000014
19,NFLX,2015-07-21,4,0.17800475,0.17042449999999998,0.17800475
19,NFLX,2015-07-22,6,0.19057133333333334,0.09169300000000001,0.19057133333333334
19,NFLX,2015-07-23,9,0.005630555555555555,0.014228,0.005630555555555555
19,NFLX,2015-07-24,19,0.05469247368421052,0.02228,0.05469247368421052
19,NFLX,2015-07-25,2,-0.13586650000000003,-0.13586650000000003,-0.13586650000000003
19,NFLX,2015-07-27,15,0.06834906666666667,0.013537,0.06834906666666667
19,NFLX,2015-07-28,53,0.0734216037735849,0.016923,0.0734216037735849
19,NFLX,2015-07-29,14,0.09663685714285715,0.050085000000000005,0.09663685714285715
19,NFLX,2015-07-30,18,0.056188055555555554,0.0219815,0.056188055555555554
19,NFLX,2015-07-31,12,0.1762375833333333,0.0926435,0.1762375833333333
19,NFLX,2015-08-01,1,0.005443,0.005443,0.005443
19,NFLX,2015-08-02,2,-0.31514949999999997,-0.31514949999999997,-0.31514949999999997
19,NFLX,2015-08-03,6,0.19319466666666665,0.117845,0.19319466666666665
19,NFLX,2015-08-04,30,0.1948013,0.220665,0.1948013
19,NFLX,2015-08-05,46,0.23173752173913045,0.211,0.23173752173913045
19,NFLX,2015-08-06,19,-0.022869,0.040358,-0.022869
19,NFLX,2015-08-07,16,-0.0570035,-0.0083035,-0.0570035
19,NFLX,2015-08-08,9,0.03232366666666667,0.032796,0.03232366666666667
19,NFLX,2015-08-09,6,-0.10189583333333331,0.01217,-0.10189583333333331
19,NFLX,2015-08-10,14,0.0303725,0.005088000000000001,0.0303725
19,NFLX,2015-08-11,20,0.1276765,0.067549,0.1276765
19,NFLX,2015-08-12,4,-0.0061055,-0.111761,-0.0061055
19,NFLX,2015-08-13,6,0.03794966666666668,0.0330145,0.03794966666666668
19,NFLX,2015-08-14,6,-0.13568,-0.0092935,-0.13568
19,NFLX,2015-08-17,1,-0.775355,-0.775355,-0.775355
19,NFLX,2015-08-18,12,0.057957749999999995,0.058558,0.057957749999999995
19,NFLX,2015-08-19,8,-0.06508225000000001,0.0063705,-0.06508225000000001
19,NFLX,2015-08-20,11,-0.18349409090909094,0.000164000000000001,-0.18349409090909094
19,NFLX,2015-08-21,16,-0.2109338125,-0.183446,-0.2109338125
19,NFLX,2015-08-22,3,0.06289566666666668,0.009647,0.06289566666666668
19,NFLX,2015-08-23,1,0.134124,0.134124,0.134124
19,NFLX,2015-08-24,11,0.028126181818181824,0.082862,0.028126181818181824
19,NFLX,2015-08-25,10,0.22418430000000003,0.1136865,0.22418430000000003
19,NFLX,2015-08-26,8,-0.050275125,0.022276,-0.050275125
19,NFLX,2015-08-27,14,-0.18125871428571427,-0.127111,-0.18125871428571427
19,NFLX,2015-08-28,12,-0.02710533333333334,0.069383,-0.02710533333333334
19,NFLX,2015-08-29,3,0.030309333333333337,0.010095,0.030309333333333337
19,NFLX,2015-08-30,10,-0.15255580000000002,-0.0733595,-0.15255580000000002
19,NFLX,2015-08-31,34,-0.21638758823529414,-0.037984500000000004,-0.21638758823529414
19,NFLX,2015-09-01,12,-0.09548975,-0.006434,-0.09548975
19,NFLX,2015-09-02,18,-0.02231533333333334,0.0109185,-0.02231533333333334
19,NFLX,2015-09-03,44,-0.059692863636363634,0.008421999999999999,-0.059692863636363634
19,NFLX,2015-09-04,19,-0.0038181052631578952,0.007388,-0.0038181052631578952
19,NFLX,2015-09-06,1,0.137631,0.137631,0.137631
19,NFLX,2015-09-07,2,-0.1993,-0.1993,-0.1993
19,NFLX,2015-09-08,13,-0.05236738461538462,0.047408,-0.05236738461538462
19,NFLX,2015-09-09,17,0.30770482352941175,0.200993,0.30770482352941175
19,NFLX,2015-09-10,20,-0.09212525,0.0073095,-0.09212525
19,NFLX,2015-09-11,4,0.0010992500000000017,0.011465,0.0010992500000000017
19,NFLX,2015-09-12,1,0.005839,0.005839,0.005839
19,NFLX,2015-09-14,3,-0.16684900000000003,0.003839,-0.16684900000000003
19,NFLX,2015-09-15,3,-0.012173333333333333,-0.005104,-0.012173333333333333
19,NFLX,2015-09-16,12,0.020224333333333334,0.018757000000000003,0.020224333333333334
19,NFLX,2015-09-17,8,0.117047125,0.015830499999999997,0.117047125
19,NFLX,2015-09-18,8,0.024355875,0.10928750000000001,0.024355875
19,NFLX,2015-09-19,1,0.013486,0.013486,0.013486
19,NFLX,2015-09-20,1,0.7044,0.7044,0.7044
19,NFLX,2015-09-21,12,0.038053,0.0063275,0.038053
19,NFLX,2015-09-22,3,-0.12632,-0.013304,-0.12632
19,NFLX,2015-09-23,16,0.0091035,-0.020408,0.0091035
19,NFLX,2015-09-24,29,0.044634724137931035,0.055232,0.044634724137931035
19,NFLX,2015-09-25,36,0.06406427777777778,0.0319375,0.06406427777777778
19,NFLX,2015-09-26,6,0.019668666666666668,0.003873,0.019668666666666668
19,NFLX,2015-09-28,18,0.02060972222222222,0.0124985,0.02060972222222222
19,NFLX,2015-09-29,13,0.10346346153846153,0.054335,0.10346346153846153
19,NFLX,2015-09-30,7,0.18676685714285712,0.059674,0.18676685714285712
19,NFLX,2015-10-01,14,0.16560221428571428,0.0284495,0.16560221428571428
19,NFLX,2015-10-02,9,0.09633577777777777,0.010471,0.09633577777777777
19,NFLX,2015-10-03,3,-0.07244633333333332,0.056168,-0.07244633333333332
19,NFLX,2015-10-04,1,-0.222413,-0.222413,-0.222413
19,NFLX,2015-10-05,4,0.0728675,0.049451,0.0728675
19,NFLX,2015-10-06,7,0.10806485714285712,0.073097,0.10806485714285712
19,NFLX,2015-10-07,11,-0.10259936363636363,0.002205,-0.10259936363636363
19,NFLX,2015-10-08,32,0.3036658125,0.368934,0.3036658125
19,NFLX,2015-10-09,11,0.08191136363636364,0.048011,0.08191136363636364
19,NFLX,2015-10-10,4,-0.085767,-0.0523485,-0.085767
19,NFLX,2015-10-12,11,0.13747981818181818,0.014794,0.13747981818181818
19,NFLX,2015-10-13,7,0.07311114285714285,0.015207,0.07311114285714285
19,NFLX,2015-10-14,48,-0.1548138125,0.0019085,-0.1548138125
19,NFLX,2015-10-15,22,0.010065954545454543,0.0041225,0.010065954545454543
19,NFLX,2015-10-16,15,0.0699376,0.115516,0.0699376
19,NFLX,2015-10-17,1,-0.051428,-0.051428,-0.051428
19,NFLX,2015-10-18,3,-0.280728,-0.239826,-0.280728
19,NFLX,2015-10-19,27,0.15138744444444446,0.074052,0.15138744444444446
19,NFLX,2015-10-20,25,0.06539044000000001,0.069422,0.06539044000000001
19,NFLX,2015-10-21,21,0.05370766666666667,0.009177,0.05370766666666667
19,NFLX,2015-10-22,20,-0.0177628,0.007923999999999995,-0.0177628
19,NFLX,2015-10-23,16,-0.2156581875,-0.018037,-0.2156581875
19,NFLX,2015-10-24,6,0.0213295,0.0100515,0.0213295
19,NFLX,2015-10-26,13,-0.10132323076923076,-0.002533,-0.10132323076923076
19,NFLX,2015-10-27,16,0.024907124999999995,0.017536,0.024907124999999995
19,NFLX,2015-10-28,6,-0.07076700000000001,0.0752555,-0.07076700000000001
19,NFLX,2015-10-29,16,0.141446375,0.090573,0.141446375
19,NFLX,2015-10-30,13,0.03977869230769231,0.020068,0.03977869230769231
19,NFLX,2015-11-01,2,0.009654,0.009654,0.009654
19,NFLX,2015-11-02,4,0.006226499999999996,0.012892500000000001,0.006226499999999996
19,NFLX,2015-11-03,9,0.015580333333333331,0.008783,0.015580333333333331
19,NFLX,2015-11-04,7,-0.06961428571428571,-0.041035,-0.06961428571428571
19,NFLX,2015-11-05,6,0.176884,0.017391,0.176884
19,NFLX,2015-11-06,9,0.102364,0.031078,0.102364
19,NFLX,2015-11-07,1,0.009004,0.009004,0.009004
19,NFLX,2015-11-08,2,0.0735575,0.0735575,0.0735575
19,NFLX,2015-11-09,14,-0.038207,0.009662500000000001,-0.038207
19,NFLX,2015-11-10,18,-0.09458544444444444,0.019462,-0.09458544444444444
19,NFLX,2015-11-11,9,-0.20047022222222222,-0.096893,-0.20047022222222222
19,NFLX,2015-11-12,4,-0.096581,-0.098517,-0.096581
19,NFLX,2015-11-13,13,0.17696307692307695,0.038581,0.17696307692307695
19,NFLX,2015-11-15,1,0.030011,0.030011,0.030011
19,NFLX,2015-11-16,8,0.045650750000000004,0.0215495,0.045650750000000004
19,NFLX,2015-11-17,8,0.031049375,0.012322,0.031049375
19,NFLX,2015-11-18,6,0.2593785,0.021733500000000003,0.2593785
19,NFLX,2015-11-19,5,0.030930400000000004,0.024285,0.030930400000000004
19,NFLX,2015-11-20,7,0.036902,-0.004599,0.036902
19,NFLX,2015-11-21,4,0.34747525,0.433857,0.34747525
19,NFLX,2015-11-22,4,0.02943275,0.0173565,0.02943275
19,NFLX,2015-11-23,10,0.0767466,0.0275235,0.0767466
19,NFLX,2015-11-24,20,-0.014723199999999997,0.006916,-0.014723199999999997
19,NFLX,2015-11-25,3,-0.005533333333333332,0.008591,-0.005533333333333332
19,NFLX,2015-11-26,1,0.073793,0.073793,0.073793
19,NFLX,2015-11-27,3,-0.18760533333333332,0.005713,-0.18760533333333332
19,NFLX,2015-11-28,1,0.042626,0.042626,0.042626
19,NFLX,2015-11-29,3,-0.035539,0.003169,-0.035539
19,NFLX,2015-11-30,5,0.1267522,0.090836,0.1267522
19,NFLX,2015-12-01,3,-0.290864,-0.242613,-0.290864
19,NFLX,2015-12-02,6,0.09110916666666669,0.010722,0.09110916666666669
19,NFLX,2015-12-03,7,0.2667474285714286,0.105903,0.2667474285714286
19,NFLX,2015-12-04,12,0.019336416666666665,0.006859,0.019336416666666665
